Alleles Observed-SFS Expected
0 0.994761 0.994763
1 0.001911 0.001870
2 0.000690 0.000758
3 0.000432 0.000396
4 0.000249 0.000259
5 0.000213 0.000191
6 0.000142 0.000151
7 0.000130 0.000124
8 0.000103 0.000105
9 0.000066 0.000091
10 0.000082 0.000080
11 0.000068 0.000071
12 0.000064 0.000064
13 0.000039 0.000059
14 0.000062 0.000054
15 0.000043 0.000050
16 0.000050 0.000046
17 0.000064 0.000043
18 0.000036 0.000041
19 0.000053 0.000039
20 0.000032 0.000037
21 0.000023 0.000035
22 0.000021 0.000033
23 0.000030 0.000032
24 0.000034 0.000031
25 0.000036 0.000029
26 0.000027 0.000028
27 0.000034 0.000027
28 0.000032 0.000027
29 0.000023 0.000026
30 0.000032 0.000025
31 0.000028 0.000025
32 0.000025 0.000024
33 0.000020 0.000023
34 0.000011 0.000023
35 0.000023 0.000023
36 0.000023 0.000022
37 0.000020 0.000022
38 0.000027 0.000021
39 0.000016 0.000021
40 0.000030 0.000021
41 0.000025 0.000021
42 0.000009 0.000020
43 0.000021 0.000020
44 0.000025 0.000020
45 0.000018 0.000020
46 0.000032 0.000020
47 0.000018 0.000020
48 0.000020 0.000020
49 0.000023 0.000020
50 0.000007 0.000010
