Alleles Observed-SFS Expected
0 0.998379 0.998380
1 0.000852 0.000845
2 0.000304 0.000265
3 0.000105 0.000120
4 0.000050 0.000066
5 0.000037 0.000042
6 0.000016 0.000029
7 0.000018 0.000021
8 0.000014 0.000017
9 0.000018 0.000014
10 0.000007 0.000012
11 0.000004 0.000011
12 0.000005 0.000009
13 0.000002 0.000009
14 0.000000 0.000008
15 0.000005 0.000007
16 0.000000 0.000007
17 0.000004 0.000007
18 0.000000 0.000006
19 0.000007 0.000006
20 0.000009 0.000006
21 0.000007 0.000005
22 0.000004 0.000005
23 0.000002 0.000005
24 0.000000 0.000005
25 0.000004 0.000005
26 0.000007 0.000005
27 0.000002 0.000004
28 0.000005 0.000004
29 0.000009 0.000004
30 0.000012 0.000004
31 0.000005 0.000004
32 0.000007 0.000004
33 0.000012 0.000004
34 0.000009 0.000004
35 0.000005 0.000004
36 0.000005 0.000004
37 0.000004 0.000004
38 0.000009 0.000004
39 0.000011 0.000003
40 0.000002 0.000003
41 0.000007 0.000003
42 0.000004 0.000003
43 0.000004 0.000003
44 0.000005 0.000003
45 0.000011 0.000003
46 0.000004 0.000003
47 0.000004 0.000003
48 0.000000 0.000003
49 0.000007 0.000003
50 0.000000 0.000002
