Alleles Observed-SFS Expected
0 0.996923 0.997229
1 0.001835 0.001447
2 0.000428 0.000524
3 0.000327 0.000251
4 0.000144 0.000138
5 0.000076 0.000084
6 0.000059 0.000055
7 0.000023 0.000038
8 0.000020 0.000028
9 0.000016 0.000022
10 0.000009 0.000017
11 0.000011 0.000014
12 0.000009 0.000012
13 0.000005 0.000011
14 0.000009 0.000009
15 0.000002 0.000008
16 0.000005 0.000008
17 0.000002 0.000007
18 0.000007 0.000006
19 0.000002 0.000006
20 0.000002 0.000005
21 0.000000 0.000005
22 0.000002 0.000005
23 0.000005 0.000004
24 0.000007 0.000004
25 0.000002 0.000004
26 0.000005 0.000004
27 0.000005 0.000003
28 0.000002 0.000003
29 0.000000 0.000003
30 0.000004 0.000003
31 0.000002 0.000003
32 0.000004 0.000003
33 0.000007 0.000003
34 0.000007 0.000002
35 0.000004 0.000002
36 0.000004 0.000002
37 0.000004 0.000002
38 0.000009 0.000002
39 0.000007 0.000002
40 0.000000 0.000002
41 0.000002 0.000002
42 0.000004 0.000002
43 0.000000 0.000002
44 0.000000 0.000002
45 0.000002 0.000002
46 0.000000 0.000002
47 0.000000 0.000002
48 0.000000 0.000002
49 0.000002 0.000002
50 0.000000 0.000001
