Alleles Observed-SFS Expected
0 0.997774 0.997775
1 0.000996 0.000976
2 0.000322 0.000356
3 0.000153 0.000177
4 0.000139 0.000107
5 0.000066 0.000073
6 0.000053 0.000054
7 0.000039 0.000042
8 0.000037 0.000034
9 0.000041 0.000028
10 0.000032 0.000024
11 0.000028 0.000021
12 0.000021 0.000019
13 0.000016 0.000017
14 0.000007 0.000016
15 0.000014 0.000015
16 0.000028 0.000014
17 0.000012 0.000013
18 0.000005 0.000012
19 0.000020 0.000011
20 0.000014 0.000011
21 0.000005 0.000010
22 0.000002 0.000010
23 0.000011 0.000009
24 0.000011 0.000009
25 0.000012 0.000009
26 0.000009 0.000008
27 0.000011 0.000008
28 0.000016 0.000008
29 0.000005 0.000008
30 0.000007 0.000007
31 0.000007 0.000007
32 0.000004 0.000007
33 0.000005 0.000007
34 0.000002 0.000007
35 0.000005 0.000007
36 0.000007 0.000006
37 0.000004 0.000006
38 0.000005 0.000006
39 0.000005 0.000006
40 0.000002 0.000006
41 0.000004 0.000006
42 0.000004 0.000006
43 0.000007 0.000006
44 0.000005 0.000006
45 0.000000 0.000006
46 0.000007 0.000006
47 0.000005 0.000006
48 0.000004 0.000006
49 0.000009 0.000006
50 0.000002 0.000003
