Alleles Observed-SFS Expected
0 0.999100 0.999164
1 0.000660 0.000530
2 0.000112 0.000159
3 0.000050 0.000064
4 0.000021 0.000030
5 0.000018 0.000016
6 0.000007 0.000009
7 0.000004 0.000006
8 0.000007 0.000004
9 0.000000 0.000003
10 0.000002 0.000002
11 0.000005 0.000002
12 0.000002 0.000001
13 0.000000 0.000001
14 0.000000 0.000001
15 0.000002 0.000001
16 0.000002 0.000001
17 0.000004 0.000001
18 0.000000 0.000001
19 0.000000 0.000000
20 0.000000 0.000000
21 0.000002 0.000000
22 0.000000 0.000000
23 0.000000 0.000000
24 0.000000 0.000000
25 0.000002 0.000000
26 0.000000 0.000000
27 0.000000 0.000000
28 0.000000 0.000000
29 0.000000 0.000000
30 0.000000 0.000000
31 0.000000 0.000000
32 0.000000 0.000000
33 0.000000 0.000000
34 0.000000 0.000000
35 0.000000 0.000000
36 0.000000 0.000000
37 0.000000 0.000000
38 0.000000 0.000000
39 0.000000 0.000000
40 0.000000 0.000000
41 0.000000 0.000000
42 0.000000 0.000000
43 0.000000 0.000000
44 0.000000 0.000000
45 0.000000 0.000000
46 0.000000 0.000000
47 0.000000 0.000000
48 0.000002 0.000000
49 0.000000 0.000000
50 0.000000 0.000000
