Alleles Observed-SFS Expected
0 0.996556 0.996565
1 0.001540 0.001424
2 0.000510 0.000560
3 0.000288 0.000305
4 0.000135 0.000196
5 0.000089 0.000137
6 0.000087 0.000101
7 0.000073 0.000078
8 0.000053 0.000062
9 0.000044 0.000051
10 0.000037 0.000042
11 0.000037 0.000036
12 0.000036 0.000031
13 0.000028 0.000027
14 0.000037 0.000024
15 0.000021 0.000021
16 0.000023 0.000019
17 0.000030 0.000018
18 0.000021 0.000016
19 0.000016 0.000015
20 0.000016 0.000014
21 0.000012 0.000013
22 0.000011 0.000012
23 0.000021 0.000012
24 0.000012 0.000011
25 0.000016 0.000011
26 0.000011 0.000010
27 0.000011 0.000010
28 0.000011 0.000010
29 0.000012 0.000009
30 0.000007 0.000009
31 0.000007 0.000009
32 0.000009 0.000009
33 0.000009 0.000008
34 0.000012 0.000008
35 0.000009 0.000008
36 0.000009 0.000008
37 0.000005 0.000008
38 0.000007 0.000008
39 0.000018 0.000008
40 0.000005 0.000008
41 0.000018 0.000008
42 0.000007 0.000007
43 0.000012 0.000007
44 0.000011 0.000007
45 0.000009 0.000007
46 0.000012 0.000007
47 0.000012 0.000007
48 0.000004 0.000007
49 0.000012 0.000007
50 0.000007 0.000004
