Alleles Observed-SFS Expected
0 0.999031 0.999076
1 0.000688 0.000576
2 0.000098 0.000149
3 0.000052 0.000056
4 0.000023 0.000028
5 0.000018 0.000016
6 0.000016 0.000011
7 0.000007 0.000008
8 0.000002 0.000007
9 0.000002 0.000006
10 0.000000 0.000005
11 0.000004 0.000004
12 0.000002 0.000004
13 0.000000 0.000003
14 0.000002 0.000003
15 0.000002 0.000003
16 0.000000 0.000003
17 0.000000 0.000002
18 0.000002 0.000002
19 0.000000 0.000002
20 0.000000 0.000002
21 0.000000 0.000002
22 0.000000 0.000002
23 0.000002 0.000002
24 0.000002 0.000002
25 0.000002 0.000001
26 0.000000 0.000001
27 0.000000 0.000001
28 0.000000 0.000001
29 0.000002 0.000001
30 0.000000 0.000001
31 0.000002 0.000001
32 0.000007 0.000001
33 0.000002 0.000001
34 0.000002 0.000001
35 0.000000 0.000001
36 0.000002 0.000001
37 0.000005 0.000001
38 0.000000 0.000001
39 0.000002 0.000001
40 0.000002 0.000001
41 0.000004 0.000001
42 0.000005 0.000001
43 0.000002 0.000001
44 0.000004 0.000001
45 0.000000 0.000001
46 0.000004 0.000001
47 0.000000 0.000001
48 0.000002 0.000001
49 0.000004 0.000001
50 0.000000 0.000000
