Alleles Observed-SFS Expected
0 0.993842 0.993748
1 0.002343 0.002575
2 0.000894 0.000866
3 0.000510 0.000440
4 0.000341 0.000288
5 0.000240 0.000213
6 0.000204 0.000168
7 0.000117 0.000137
8 0.000094 0.000116
9 0.000108 0.000100
10 0.000073 0.000087
11 0.000082 0.000078
12 0.000085 0.000070
13 0.000078 0.000063
14 0.000046 0.000058
15 0.000057 0.000053
16 0.000055 0.000049
17 0.000057 0.000046
18 0.000034 0.000043
19 0.000039 0.000041
20 0.000023 0.000038
21 0.000027 0.000036
22 0.000037 0.000035
23 0.000018 0.000033
24 0.000018 0.000032
25 0.000027 0.000030
26 0.000023 0.000029
27 0.000030 0.000028
28 0.000012 0.000027
29 0.000018 0.000026
30 0.000023 0.000026
31 0.000032 0.000025
32 0.000021 0.000024
33 0.000016 0.000024
34 0.000030 0.000023
35 0.000025 0.000023
36 0.000028 0.000022
37 0.000016 0.000022
38 0.000014 0.000022
39 0.000016 0.000021
40 0.000014 0.000021
41 0.000025 0.000021
42 0.000018 0.000021
43 0.000036 0.000020
44 0.000025 0.000020
45 0.000023 0.000020
46 0.000028 0.000020
47 0.000025 0.000020
48 0.000018 0.000020
49 0.000023 0.000020
50 0.000009 0.000010
