Alleles Observed-SFS Expected
0 0.998325 0.998389
1 0.000960 0.000822
2 0.000231 0.000261
3 0.000076 0.000114
4 0.000046 0.000062
5 0.000027 0.000039
6 0.000034 0.000027
7 0.000030 0.000021
8 0.000021 0.000017
9 0.000021 0.000015
10 0.000011 0.000013
11 0.000018 0.000012
12 0.000009 0.000011
13 0.000014 0.000010
14 0.000012 0.000009
15 0.000007 0.000009
16 0.000004 0.000008
17 0.000002 0.000008
18 0.000002 0.000007
19 0.000004 0.000007
20 0.000002 0.000007
21 0.000002 0.000006
22 0.000004 0.000006
23 0.000005 0.000006
24 0.000007 0.000006
25 0.000002 0.000005
26 0.000002 0.000005
27 0.000012 0.000005
28 0.000004 0.000005
29 0.000004 0.000005
30 0.000004 0.000005
31 0.000005 0.000005
32 0.000007 0.000005
33 0.000005 0.000004
34 0.000012 0.000004
35 0.000009 0.000004
36 0.000002 0.000004
37 0.000012 0.000004
38 0.000002 0.000004
39 0.000011 0.000004
40 0.000004 0.000004
41 0.000000 0.000004
42 0.000005 0.000004
43 0.000004 0.000004
44 0.000004 0.000004
45 0.000004 0.000004
46 0.000004 0.000004
47 0.000002 0.000004
48 0.000004 0.000004
49 0.000002 0.000004
50 0.000004 0.000002
