Alleles Observed-SFS Expected
0 0.995102 0.995152
1 0.002110 0.001952
2 0.000780 0.000823
3 0.000359 0.000437
4 0.000208 0.000270
5 0.000185 0.000184
6 0.000121 0.000134
7 0.000139 0.000103
8 0.000094 0.000082
9 0.000078 0.000067
10 0.000073 0.000057
11 0.000055 0.000049
12 0.000039 0.000043
13 0.000059 0.000039
14 0.000034 0.000035
15 0.000039 0.000032
16 0.000039 0.000029
17 0.000028 0.000027
18 0.000041 0.000025
19 0.000025 0.000024
20 0.000014 0.000022
21 0.000016 0.000021
22 0.000018 0.000020
23 0.000023 0.000019
24 0.000020 0.000018
25 0.000021 0.000018
26 0.000014 0.000017
27 0.000009 0.000016
28 0.000014 0.000016
29 0.000011 0.000015
30 0.000012 0.000015
31 0.000012 0.000014
32 0.000016 0.000014
33 0.000016 0.000014
34 0.000005 0.000013
35 0.000012 0.000013
36 0.000014 0.000013
37 0.000023 0.000013
38 0.000020 0.000012
39 0.000005 0.000012
40 0.000009 0.000012
41 0.000009 0.000012
42 0.000011 0.000012
43 0.000002 0.000012
44 0.000005 0.000011
45 0.000005 0.000011
46 0.000011 0.000011
47 0.000016 0.000011
48 0.000014 0.000011
49 0.000007 0.000011
50 0.000005 0.000006
