Alleles Observed-SFS Expected
0 0.991950 0.992050
1 0.003031 0.002699
2 0.001182 0.001264
3 0.000697 0.000762
4 0.000494 0.000518
5 0.000336 0.000377
6 0.000263 0.000287
7 0.000183 0.000225
8 0.000151 0.000181
9 0.000160 0.000149
10 0.000123 0.000125
11 0.000084 0.000106
12 0.000075 0.000091
13 0.000073 0.000079
14 0.000073 0.000070
15 0.000066 0.000062
16 0.000062 0.000056
17 0.000060 0.000051
18 0.000059 0.000046
19 0.000046 0.000043
20 0.000046 0.000040
21 0.000044 0.000037
22 0.000034 0.000035
23 0.000034 0.000033
24 0.000041 0.000031
25 0.000034 0.000030
26 0.000025 0.000029
27 0.000041 0.000028
28 0.000025 0.000027
29 0.000037 0.000026
30 0.000020 0.000025
31 0.000021 0.000025
32 0.000020 0.000024
33 0.000018 0.000023
34 0.000025 0.000023
35 0.000039 0.000023
36 0.000018 0.000022
37 0.000032 0.000022
38 0.000023 0.000022
39 0.000027 0.000021
40 0.000027 0.000021
41 0.000023 0.000021
42 0.000023 0.000021
43 0.000014 0.000021
44 0.000037 0.000020
45 0.000011 0.000020
46 0.000016 0.000020
47 0.000025 0.000020
48 0.000023 0.000020
49 0.000020 0.000020
50 0.000011 0.000010
