Alleles Observed-SFS Expected
0 0.993479 0.993472
1 0.002473 0.002417
2 0.000862 0.000977
3 0.000503 0.000522
4 0.000395 0.000342
5 0.000263 0.000250
6 0.000215 0.000195
7 0.000151 0.000158
8 0.000121 0.000132
9 0.000112 0.000113
10 0.000087 0.000098
11 0.000091 0.000086
12 0.000091 0.000077
13 0.000082 0.000070
14 0.000059 0.000063
15 0.000055 0.000058
16 0.000057 0.000053
17 0.000053 0.000049
18 0.000048 0.000046
19 0.000037 0.000043
20 0.000037 0.000041
21 0.000041 0.000038
22 0.000041 0.000036
23 0.000028 0.000035
24 0.000036 0.000033
25 0.000023 0.000032
26 0.000044 0.000030
27 0.000028 0.000029
28 0.000028 0.000028
29 0.000043 0.000027
30 0.000027 0.000026
31 0.000021 0.000026
32 0.000014 0.000025
33 0.000016 0.000024
34 0.000032 0.000024
35 0.000020 0.000023
36 0.000028 0.000023
37 0.000027 0.000022
38 0.000014 0.000022
39 0.000018 0.000021
40 0.000021 0.000021
41 0.000018 0.000021
42 0.000021 0.000021
43 0.000016 0.000020
44 0.000009 0.000020
45 0.000012 0.000020
46 0.000032 0.000020
47 0.000018 0.000020
48 0.000021 0.000020
49 0.000023 0.000020
50 0.000007 0.000010
