Alleles Observed-SFS Expected
0 0.996256 0.996256
1 0.001984 0.001776
2 0.000395 0.000529
3 0.000208 0.000229
4 0.000139 0.000128
5 0.000096 0.000087
6 0.000085 0.000067
7 0.000085 0.000055
8 0.000059 0.000048
9 0.000043 0.000043
10 0.000016 0.000039
11 0.000021 0.000035
12 0.000032 0.000033
13 0.000043 0.000031
14 0.000048 0.000029
15 0.000027 0.000027
16 0.000016 0.000026
17 0.000027 0.000025
18 0.000016 0.000024
19 0.000032 0.000023
20 0.000032 0.000022
21 0.000005 0.000021
22 0.000021 0.000020
23 0.000011 0.000020
24 0.000000 0.000019
25 0.000021 0.000019
26 0.000016 0.000018
27 0.000011 0.000018
28 0.000000 0.000017
29 0.000016 0.000017
30 0.000005 0.000017
31 0.000011 0.000016
32 0.000011 0.000016
33 0.000011 0.000016
34 0.000011 0.000015
35 0.000011 0.000015
36 0.000016 0.000015
37 0.000021 0.000015
38 0.000005 0.000015
39 0.000011 0.000015
40 0.000005 0.000014
41 0.000043 0.000014
42 0.000005 0.000014
43 0.000005 0.000014
44 0.000011 0.000014
45 0.000011 0.000014
46 0.000011 0.000014
47 0.000011 0.000014
48 0.000005 0.000014
49 0.000021 0.000014
50 0.000000 0.000007
