Alleles Observed-SFS Expected
0 0.998181 0.998181
1 0.001024 0.000853
2 0.000251 0.000298
3 0.000091 0.000140
4 0.000101 0.000078
5 0.000059 0.000049
6 0.000016 0.000034
7 0.000032 0.000026
8 0.000016 0.000021
9 0.000011 0.000018
10 0.000005 0.000016
11 0.000005 0.000014
12 0.000005 0.000013
13 0.000016 0.000012
14 0.000011 0.000011
15 0.000005 0.000010
16 0.000027 0.000010
17 0.000005 0.000009
18 0.000016 0.000009
19 0.000005 0.000009
20 0.000000 0.000008
21 0.000000 0.000008
22 0.000000 0.000008
23 0.000005 0.000007
24 0.000005 0.000007
25 0.000011 0.000007
26 0.000005 0.000007
27 0.000005 0.000007
28 0.000000 0.000007
29 0.000011 0.000006
30 0.000000 0.000006
31 0.000005 0.000006
32 0.000021 0.000006
33 0.000021 0.000006
34 0.000000 0.000006
35 0.000005 0.000006
36 0.000000 0.000006
37 0.000000 0.000006
38 0.000000 0.000006
39 0.000000 0.000006
40 0.000000 0.000006
41 0.000005 0.000005
42 0.000000 0.000005
43 0.000005 0.000005
44 0.000000 0.000005
45 0.000005 0.000005
46 0.000000 0.000005
47 0.000000 0.000005
48 0.000005 0.000005
49 0.000000 0.000005
50 0.000000 0.000003
