Alleles Observed-SFS Expected
0 0.997216 0.997222
1 0.001028 0.000950
2 0.000350 0.000418
3 0.000215 0.000224
4 0.000126 0.000145
5 0.000116 0.000105
6 0.000073 0.000082
7 0.000046 0.000066
8 0.000060 0.000056
9 0.000064 0.000048
10 0.000030 0.000042
11 0.000044 0.000038
12 0.000032 0.000034
13 0.000034 0.000031
14 0.000046 0.000028
15 0.000021 0.000026
16 0.000028 0.000024
17 0.000025 0.000023
18 0.000025 0.000022
19 0.000021 0.000020
20 0.000028 0.000019
21 0.000012 0.000018
22 0.000018 0.000018
23 0.000012 0.000017
24 0.000018 0.000016
25 0.000009 0.000016
26 0.000020 0.000015
27 0.000012 0.000015
28 0.000011 0.000014
29 0.000028 0.000014
30 0.000016 0.000013
31 0.000011 0.000013
32 0.000021 0.000013
33 0.000012 0.000012
34 0.000004 0.000012
35 0.000016 0.000012
36 0.000004 0.000012
37 0.000007 0.000012
38 0.000011 0.000011
39 0.000012 0.000011
40 0.000012 0.000011
41 0.000005 0.000011
42 0.000009 0.000011
43 0.000011 0.000011
44 0.000009 0.000011
45 0.000009 0.000011
46 0.000012 0.000011
47 0.000009 0.000011
48 0.000014 0.000011
49 0.000016 0.000010
50 0.000009 0.000005
