Alleles Observed-SFS Expected
0 0.987131 0.987131
1 0.003301 0.003292
2 0.001312 0.001353
3 0.000821 0.000808
4 0.000693 0.000590
5 0.000523 0.000472
6 0.000405 0.000397
7 0.000352 0.000343
8 0.000336 0.000304
9 0.000315 0.000273
10 0.000288 0.000248
11 0.000208 0.000228
12 0.000256 0.000212
13 0.000203 0.000198
14 0.000187 0.000186
15 0.000213 0.000175
16 0.000128 0.000166
17 0.000133 0.000158
18 0.000117 0.000151
19 0.000139 0.000145
20 0.000107 0.000140
21 0.000160 0.000135
22 0.000069 0.000130
23 0.000117 0.000126
24 0.000155 0.000123
25 0.000080 0.000119
26 0.000112 0.000116
27 0.000080 0.000113
28 0.000144 0.000111
29 0.000080 0.000109
30 0.000133 0.000106
31 0.000112 0.000104
32 0.000069 0.000103
33 0.000117 0.000101
34 0.000075 0.000100
35 0.000091 0.000098
36 0.000101 0.000097
37 0.000128 0.000096
38 0.000091 0.000095
39 0.000080 0.000094
40 0.000085 0.000093
41 0.000075 0.000092
42 0.000069 0.000092
43 0.000107 0.000091
44 0.000117 0.000091
45 0.000085 0.000090
46 0.000048 0.000090
47 0.000048 0.000090
48 0.000069 0.000090
49 0.000080 0.000089
50 0.000053 0.000045
