Alleles Observed-SFS Expected
0 0.992069 0.992069
1 0.002965 0.002728
2 0.001179 0.001246
3 0.000523 0.000728
4 0.000485 0.000482
5 0.000277 0.000343
6 0.000267 0.000257
7 0.000288 0.000200
8 0.000187 0.000161
9 0.000149 0.000132
10 0.000101 0.000111
11 0.000096 0.000096
12 0.000069 0.000084
13 0.000085 0.000075
14 0.000064 0.000067
15 0.000080 0.000061
16 0.000048 0.000056
17 0.000021 0.000052
18 0.000080 0.000049
19 0.000064 0.000046
20 0.000069 0.000044
21 0.000043 0.000042
22 0.000043 0.000040
23 0.000053 0.000039
24 0.000037 0.000037
25 0.000037 0.000036
26 0.000037 0.000035
27 0.000027 0.000034
28 0.000043 0.000033
29 0.000021 0.000033
30 0.000021 0.000032
31 0.000037 0.000031
32 0.000005 0.000031
33 0.000037 0.000030
34 0.000027 0.000030
35 0.000021 0.000029
36 0.000016 0.000029
37 0.000021 0.000029
38 0.000032 0.000028
39 0.000027 0.000028
40 0.000011 0.000028
41 0.000021 0.000028
42 0.000021 0.000027
43 0.000037 0.000027
44 0.000037 0.000027
45 0.000005 0.000027
46 0.000021 0.000027
47 0.000032 0.000027
48 0.000032 0.000027
49 0.000021 0.000027
50 0.000005 0.000013
