Alleles Observed-SFS Expected
0 0.986256 0.986256
1 0.004811 0.004456
2 0.002117 0.002125
3 0.001029 0.001299
4 0.000853 0.000895
5 0.000560 0.000660
6 0.000443 0.000508
7 0.000464 0.000403
8 0.000373 0.000328
9 0.000261 0.000272
10 0.000181 0.000230
11 0.000235 0.000197
12 0.000203 0.000170
13 0.000144 0.000149
14 0.000091 0.000132
15 0.000091 0.000118
16 0.000123 0.000106
17 0.000128 0.000097
18 0.000123 0.000088
19 0.000075 0.000082
20 0.000139 0.000076
21 0.000069 0.000071
22 0.000080 0.000066
23 0.000080 0.000063
24 0.000080 0.000060
25 0.000075 0.000057
26 0.000069 0.000054
27 0.000043 0.000052
28 0.000053 0.000050
29 0.000075 0.000049
30 0.000027 0.000047
31 0.000043 0.000046
32 0.000048 0.000045
33 0.000011 0.000044
34 0.000048 0.000043
35 0.000027 0.000042
36 0.000021 0.000041
37 0.000053 0.000041
38 0.000037 0.000040
39 0.000032 0.000040
40 0.000037 0.000039
41 0.000016 0.000039
42 0.000027 0.000039
43 0.000037 0.000038
44 0.000021 0.000038
45 0.000027 0.000038
46 0.000059 0.000038
47 0.000021 0.000038
48 0.000037 0.000038
49 0.000027 0.000037
50 0.000021 0.000019
