Alleles Observed-SFS Expected
0 0.992041 0.991999
1 0.002859 0.002893
2 0.001141 0.001227
3 0.000690 0.000656
4 0.000439 0.000426
5 0.000315 0.000309
6 0.000236 0.000240
7 0.000206 0.000194
8 0.000176 0.000162
9 0.000158 0.000138
10 0.000112 0.000120
11 0.000114 0.000106
12 0.000087 0.000095
13 0.000105 0.000085
14 0.000089 0.000078
15 0.000075 0.000071
16 0.000068 0.000066
17 0.000053 0.000061
18 0.000080 0.000057
19 0.000036 0.000053
20 0.000044 0.000050
21 0.000046 0.000047
22 0.000052 0.000045
23 0.000032 0.000043
24 0.000020 0.000041
25 0.000048 0.000039
26 0.000039 0.000037
27 0.000030 0.000036
28 0.000043 0.000035
29 0.000037 0.000034
30 0.000030 0.000033
31 0.000034 0.000032
32 0.000027 0.000031
33 0.000041 0.000030
34 0.000020 0.000029
35 0.000023 0.000029
36 0.000030 0.000028
37 0.000023 0.000028
38 0.000025 0.000027
39 0.000021 0.000027
40 0.000021 0.000026
41 0.000030 0.000026
42 0.000028 0.000026
43 0.000025 0.000025
44 0.000021 0.000025
45 0.000023 0.000025
46 0.000028 0.000025
47 0.000030 0.000025
48 0.000021 0.000025
49 0.000016 0.000025
50 0.000011 0.000012
