Alleles Observed-SFS Expected
0 0.997056 0.997119
1 0.001684 0.001601
2 0.000404 0.000490
3 0.000260 0.000208
4 0.000124 0.000110
5 0.000073 0.000068
6 0.000050 0.000048
7 0.000053 0.000036
8 0.000036 0.000029
9 0.000027 0.000025
10 0.000028 0.000021
11 0.000011 0.000019
12 0.000012 0.000017
13 0.000009 0.000015
14 0.000005 0.000013
15 0.000020 0.000012
16 0.000018 0.000011
17 0.000005 0.000010
18 0.000004 0.000009
19 0.000012 0.000009
20 0.000002 0.000008
21 0.000000 0.000007
22 0.000002 0.000007
23 0.000002 0.000007
24 0.000000 0.000006
25 0.000000 0.000006
26 0.000004 0.000005
27 0.000002 0.000005
28 0.000005 0.000005
29 0.000007 0.000005
30 0.000009 0.000004
31 0.000005 0.000004
32 0.000007 0.000004
33 0.000004 0.000004
34 0.000004 0.000004
35 0.000004 0.000004
36 0.000007 0.000004
37 0.000005 0.000003
38 0.000012 0.000003
39 0.000004 0.000003
40 0.000005 0.000003
41 0.000004 0.000003
42 0.000000 0.000003
43 0.000000 0.000003
44 0.000005 0.000003
45 0.000000 0.000003
46 0.000004 0.000003
47 0.000002 0.000003
48 0.000007 0.000003
49 0.000000 0.000003
50 0.000000 0.000001
