Alleles Observed-SFS Expected
0 0.990860 0.990932
1 0.003938 0.003713
2 0.001497 0.001548
3 0.000763 0.000853
4 0.000492 0.000543
5 0.000332 0.000375
6 0.000284 0.000274
7 0.000188 0.000208
8 0.000194 0.000163
9 0.000146 0.000131
10 0.000132 0.000108
11 0.000089 0.000091
12 0.000071 0.000077
13 0.000057 0.000067
14 0.000053 0.000059
15 0.000055 0.000052
16 0.000050 0.000047
17 0.000052 0.000042
18 0.000041 0.000039
19 0.000032 0.000036
20 0.000053 0.000033
21 0.000041 0.000031
22 0.000039 0.000029
23 0.000039 0.000028
24 0.000028 0.000027
25 0.000021 0.000025
26 0.000023 0.000024
27 0.000028 0.000023
28 0.000023 0.000023
29 0.000023 0.000022
30 0.000027 0.000021
31 0.000025 0.000021
32 0.000018 0.000020
33 0.000027 0.000020
34 0.000016 0.000019
35 0.000027 0.000019
36 0.000018 0.000019
37 0.000020 0.000018
38 0.000012 0.000018
39 0.000018 0.000018
40 0.000021 0.000018
41 0.000014 0.000018
42 0.000016 0.000017
43 0.000012 0.000017
44 0.000016 0.000017
45 0.000014 0.000017
46 0.000012 0.000017
47 0.000011 0.000017
48 0.000005 0.000017
49 0.000020 0.000017
50 0.000005 0.000008
