Alleles Observed-SFS Expected
0 0.993557 0.993557
1 0.001883 0.001886
2 0.000661 0.000654
3 0.000379 0.000381
4 0.000277 0.000279
5 0.000197 0.000224
6 0.000181 0.000188
7 0.000203 0.000163
8 0.000171 0.000144
9 0.000112 0.000130
10 0.000149 0.000118
11 0.000144 0.000108
12 0.000096 0.000101
13 0.000075 0.000094
14 0.000091 0.000088
15 0.000107 0.000083
16 0.000117 0.000079
17 0.000043 0.000075
18 0.000059 0.000072
19 0.000085 0.000069
20 0.000059 0.000066
21 0.000048 0.000064
22 0.000080 0.000062
23 0.000069 0.000060
24 0.000048 0.000058
25 0.000048 0.000057
26 0.000064 0.000055
27 0.000048 0.000054
28 0.000053 0.000053
29 0.000048 0.000052
30 0.000037 0.000051
31 0.000032 0.000050
32 0.000048 0.000049
33 0.000053 0.000048
34 0.000016 0.000047
35 0.000032 0.000047
36 0.000085 0.000046
37 0.000021 0.000046
38 0.000053 0.000045
39 0.000032 0.000045
40 0.000032 0.000044
41 0.000027 0.000044
42 0.000037 0.000044
43 0.000027 0.000043
44 0.000027 0.000043
45 0.000021 0.000043
46 0.000059 0.000043
47 0.000069 0.000043
48 0.000069 0.000043
49 0.000059 0.000042
50 0.000011 0.000021
