Alleles Observed-SFS Expected
0 0.991232 0.991232
1 0.003152 0.002808
2 0.001200 0.001336
3 0.000581 0.000809
4 0.000421 0.000553
5 0.000373 0.000405
6 0.000331 0.000310
7 0.000240 0.000246
8 0.000213 0.000200
9 0.000165 0.000167
10 0.000149 0.000141
11 0.000160 0.000121
12 0.000107 0.000106
13 0.000117 0.000094
14 0.000091 0.000084
15 0.000091 0.000076
16 0.000080 0.000069
17 0.000069 0.000064
18 0.000085 0.000059
19 0.000064 0.000055
20 0.000075 0.000052
21 0.000069 0.000049
22 0.000075 0.000047
23 0.000037 0.000044
24 0.000037 0.000043
25 0.000075 0.000041
26 0.000032 0.000040
27 0.000048 0.000038
28 0.000037 0.000037
29 0.000043 0.000036
30 0.000032 0.000035
31 0.000027 0.000035
32 0.000053 0.000034
33 0.000021 0.000033
34 0.000032 0.000033
35 0.000027 0.000032
36 0.000037 0.000032
37 0.000011 0.000031
38 0.000011 0.000031
39 0.000043 0.000031
40 0.000027 0.000030
41 0.000043 0.000030
42 0.000027 0.000030
43 0.000027 0.000030
44 0.000032 0.000030
45 0.000011 0.000029
46 0.000021 0.000029
47 0.000016 0.000029
48 0.000021 0.000029
49 0.000021 0.000029
50 0.000011 0.000015
