Alleles Observed-SFS Expected
0 0.986933 0.987205
1 0.004894 0.004529
2 0.002112 0.002097
3 0.001170 0.001249
4 0.000804 0.000839
5 0.000539 0.000604
6 0.000450 0.000454
7 0.000393 0.000353
8 0.000260 0.000282
9 0.000203 0.000229
10 0.000212 0.000190
11 0.000169 0.000160
12 0.000171 0.000137
13 0.000167 0.000119
14 0.000087 0.000104
15 0.000089 0.000092
16 0.000087 0.000082
17 0.000084 0.000074
18 0.000073 0.000068
19 0.000068 0.000062
20 0.000062 0.000058
21 0.000076 0.000054
22 0.000059 0.000050
23 0.000066 0.000048
24 0.000034 0.000045
25 0.000044 0.000043
26 0.000036 0.000041
27 0.000048 0.000039
28 0.000043 0.000038
29 0.000025 0.000037
30 0.000027 0.000036
31 0.000046 0.000035
32 0.000027 0.000034
33 0.000028 0.000033
34 0.000030 0.000032
35 0.000016 0.000032
36 0.000030 0.000031
37 0.000025 0.000030
38 0.000012 0.000030
39 0.000025 0.000030
40 0.000032 0.000029
41 0.000025 0.000029
42 0.000020 0.000029
43 0.000034 0.000028
44 0.000037 0.000028
45 0.000025 0.000028
46 0.000032 0.000028
47 0.000020 0.000028
48 0.000025 0.000028
49 0.000023 0.000028
50 0.000007 0.000014
