Alleles Observed-SFS Expected
0 0.997988 0.997989
1 0.000864 0.000854
2 0.000308 0.000301
3 0.000128 0.000147
4 0.000100 0.000090
5 0.000062 0.000063
6 0.000037 0.000048
7 0.000036 0.000038
8 0.000032 0.000032
9 0.000020 0.000028
10 0.000025 0.000024
11 0.000018 0.000022
12 0.000018 0.000020
13 0.000027 0.000018
14 0.000016 0.000017
15 0.000011 0.000016
16 0.000014 0.000015
17 0.000021 0.000014
18 0.000014 0.000013
19 0.000021 0.000012
20 0.000014 0.000012
21 0.000011 0.000011
22 0.000011 0.000011
23 0.000007 0.000010
24 0.000007 0.000010
25 0.000009 0.000009
26 0.000007 0.000009
27 0.000016 0.000009
28 0.000012 0.000009
29 0.000005 0.000008
30 0.000007 0.000008
31 0.000007 0.000008
32 0.000002 0.000008
33 0.000012 0.000008
34 0.000002 0.000007
35 0.000007 0.000007
36 0.000005 0.000007
37 0.000009 0.000007
38 0.000007 0.000007
39 0.000009 0.000007
40 0.000004 0.000007
41 0.000007 0.000007
42 0.000007 0.000007
43 0.000009 0.000007
44 0.000005 0.000007
45 0.000007 0.000007
46 0.000005 0.000006
47 0.000007 0.000006
48 0.000014 0.000006
49 0.000007 0.000006
50 0.000002 0.000003
