Alleles Observed-SFS Expected
0 0.996414 0.996416
1 0.001225 0.001158
2 0.000411 0.000492
3 0.000277 0.000268
4 0.000160 0.000180
5 0.000142 0.000135
6 0.000091 0.000108
7 0.000105 0.000090
8 0.000068 0.000077
9 0.000085 0.000067
10 0.000059 0.000059
11 0.000048 0.000053
12 0.000069 0.000048
13 0.000046 0.000044
14 0.000050 0.000041
15 0.000041 0.000038
16 0.000028 0.000036
17 0.000023 0.000033
18 0.000020 0.000032
19 0.000027 0.000030
20 0.000025 0.000029
21 0.000023 0.000027
22 0.000018 0.000026
23 0.000032 0.000025
24 0.000025 0.000024
25 0.000032 0.000023
26 0.000021 0.000022
27 0.000023 0.000022
28 0.000018 0.000021
29 0.000021 0.000021
30 0.000012 0.000020
31 0.000025 0.000020
32 0.000016 0.000019
33 0.000030 0.000019
34 0.000023 0.000018
35 0.000016 0.000018
36 0.000011 0.000018
37 0.000020 0.000018
38 0.000018 0.000017
39 0.000014 0.000017
40 0.000020 0.000017
41 0.000018 0.000017
42 0.000012 0.000017
43 0.000018 0.000016
44 0.000018 0.000016
45 0.000021 0.000016
46 0.000014 0.000016
47 0.000014 0.000016
48 0.000032 0.000016
49 0.000014 0.000016
50 0.000007 0.000008
