Alleles Observed-SFS Expected
0 0.990555 0.990555
1 0.002075 0.002134
2 0.001083 0.001095
3 0.000763 0.000675
4 0.000501 0.000480
5 0.000352 0.000372
6 0.000224 0.000305
7 0.000272 0.000259
8 0.000187 0.000227
9 0.000283 0.000202
10 0.000192 0.000183
11 0.000144 0.000168
12 0.000139 0.000156
13 0.000149 0.000145
14 0.000181 0.000136
15 0.000101 0.000129
16 0.000112 0.000122
17 0.000096 0.000116
18 0.000085 0.000111
19 0.000096 0.000106
20 0.000107 0.000102
21 0.000091 0.000099
22 0.000117 0.000095
23 0.000155 0.000093
24 0.000075 0.000090
25 0.000053 0.000087
26 0.000053 0.000085
27 0.000075 0.000083
28 0.000107 0.000081
29 0.000085 0.000080
30 0.000059 0.000078
31 0.000048 0.000077
32 0.000059 0.000075
33 0.000096 0.000074
34 0.000091 0.000073
35 0.000085 0.000072
36 0.000101 0.000071
37 0.000064 0.000070
38 0.000053 0.000070
39 0.000048 0.000069
40 0.000048 0.000068
41 0.000064 0.000068
42 0.000085 0.000067
43 0.000053 0.000067
44 0.000117 0.000066
45 0.000053 0.000066
46 0.000059 0.000066
47 0.000085 0.000066
48 0.000101 0.000066
49 0.000085 0.000066
50 0.000037 0.000033
