Alleles Observed-SFS Expected
0 0.997147 0.997147
1 0.001177 0.001151
2 0.000325 0.000395
3 0.000201 0.000195
4 0.000149 0.000124
5 0.000080 0.000090
6 0.000085 0.000071
7 0.000068 0.000059
8 0.000062 0.000050
9 0.000044 0.000044
10 0.000055 0.000039
11 0.000039 0.000035
12 0.000030 0.000032
13 0.000041 0.000029
14 0.000025 0.000027
15 0.000028 0.000025
16 0.000012 0.000024
17 0.000018 0.000022
18 0.000020 0.000021
19 0.000016 0.000020
20 0.000011 0.000019
21 0.000025 0.000018
22 0.000011 0.000017
23 0.000011 0.000017
24 0.000009 0.000016
25 0.000012 0.000016
26 0.000023 0.000015
27 0.000014 0.000015
28 0.000016 0.000014
29 0.000009 0.000014
30 0.000007 0.000013
31 0.000021 0.000013
32 0.000014 0.000013
33 0.000014 0.000013
34 0.000007 0.000012
35 0.000007 0.000012
36 0.000012 0.000012
37 0.000025 0.000012
38 0.000009 0.000012
39 0.000020 0.000011
40 0.000012 0.000011
41 0.000012 0.000011
42 0.000009 0.000011
43 0.000004 0.000011
44 0.000007 0.000011
45 0.000018 0.000011
46 0.000011 0.000011
47 0.000014 0.000011
48 0.000009 0.000011
49 0.000004 0.000011
50 0.000000 0.000005
