Alleles Observed-SFS Expected
0 0.992292 0.992424
1 0.002958 0.002642
2 0.001147 0.001220
3 0.000684 0.000727
4 0.000480 0.000490
5 0.000320 0.000354
6 0.000249 0.000268
7 0.000174 0.000210
8 0.000139 0.000168
9 0.000151 0.000138
10 0.000114 0.000115
11 0.000075 0.000097
12 0.000075 0.000084
13 0.000066 0.000073
14 0.000062 0.000064
15 0.000062 0.000057
16 0.000060 0.000051
17 0.000057 0.000046
18 0.000052 0.000042
19 0.000043 0.000039
20 0.000044 0.000036
21 0.000041 0.000034
22 0.000030 0.000032
23 0.000034 0.000030
24 0.000037 0.000029
25 0.000030 0.000027
26 0.000023 0.000026
27 0.000039 0.000025
28 0.000020 0.000024
29 0.000036 0.000023
30 0.000018 0.000023
31 0.000018 0.000022
32 0.000018 0.000022
33 0.000014 0.000021
34 0.000020 0.000021
35 0.000036 0.000020
36 0.000011 0.000020
37 0.000027 0.000020
38 0.000020 0.000020
39 0.000027 0.000019
40 0.000025 0.000019
41 0.000023 0.000019
42 0.000014 0.000019
43 0.000012 0.000019
44 0.000036 0.000018
45 0.000009 0.000018
46 0.000014 0.000018
47 0.000023 0.000018
48 0.000020 0.000018
49 0.000018 0.000018
50 0.000007 0.000009
