Alleles Observed-SFS Expected
0 0.996464 0.996466
1 0.001275 0.001236
2 0.000478 0.000523
3 0.000267 0.000275
4 0.000201 0.000179
5 0.000124 0.000131
6 0.000108 0.000103
7 0.000087 0.000084
8 0.000064 0.000071
9 0.000069 0.000062
10 0.000052 0.000054
11 0.000034 0.000048
12 0.000043 0.000044
13 0.000032 0.000040
14 0.000030 0.000036
15 0.000027 0.000034
16 0.000028 0.000031
17 0.000034 0.000029
18 0.000046 0.000028
19 0.000028 0.000026
20 0.000030 0.000025
21 0.000021 0.000023
22 0.000014 0.000022
23 0.000027 0.000021
24 0.000037 0.000021
25 0.000025 0.000020
26 0.000018 0.000019
27 0.000012 0.000018
28 0.000011 0.000018
29 0.000020 0.000017
30 0.000014 0.000017
31 0.000011 0.000016
32 0.000012 0.000016
33 0.000018 0.000016
34 0.000009 0.000015
35 0.000011 0.000015
36 0.000025 0.000015
37 0.000016 0.000015
38 0.000011 0.000014
39 0.000018 0.000014
40 0.000020 0.000014
41 0.000012 0.000014
42 0.000012 0.000014
43 0.000011 0.000014
44 0.000007 0.000013
45 0.000016 0.000013
46 0.000023 0.000013
47 0.000009 0.000013
48 0.000016 0.000013
49 0.000018 0.000013
50 0.000005 0.000007
