Alleles Observed-SFS Expected
0 0.997003 0.997003
1 0.001803 0.001332
2 0.000421 0.000521
3 0.000171 0.000268
4 0.000128 0.000158
5 0.000171 0.000102
6 0.000096 0.000070
7 0.000032 0.000051
8 0.000032 0.000039
9 0.000016 0.000031
10 0.000011 0.000026
11 0.000005 0.000022
12 0.000011 0.000020
13 0.000011 0.000018
14 0.000011 0.000016
15 0.000000 0.000015
16 0.000011 0.000014
17 0.000016 0.000013
18 0.000000 0.000012
19 0.000000 0.000012
20 0.000005 0.000011
21 0.000005 0.000011
22 0.000005 0.000011
23 0.000000 0.000010
24 0.000000 0.000010
25 0.000000 0.000010
26 0.000005 0.000009
27 0.000000 0.000009
28 0.000000 0.000009
29 0.000000 0.000009
30 0.000000 0.000009
31 0.000000 0.000008
32 0.000000 0.000008
33 0.000005 0.000008
34 0.000000 0.000008
35 0.000000 0.000008
36 0.000005 0.000008
37 0.000000 0.000008
38 0.000005 0.000008
39 0.000000 0.000008
40 0.000000 0.000008
41 0.000000 0.000007
42 0.000000 0.000007
43 0.000005 0.000007
44 0.000005 0.000007
45 0.000000 0.000007
46 0.000005 0.000007
47 0.000000 0.000007
48 0.000000 0.000007
49 0.000000 0.000007
50 0.000000 0.000004
