Alleles Observed-SFS Expected
0 0.982242 0.981890
1 0.004400 0.004598
2 0.002318 0.002525
3 0.001433 0.001573
4 0.001115 0.001105
5 0.000805 0.000836
6 0.000695 0.000664
7 0.000574 0.000546
8 0.000494 0.000461
9 0.000448 0.000397
10 0.000348 0.000348
11 0.000338 0.000310
12 0.000318 0.000278
13 0.000260 0.000253
14 0.000247 0.000231
15 0.000208 0.000213
16 0.000160 0.000198
17 0.000238 0.000184
18 0.000183 0.000173
19 0.000188 0.000163
20 0.000158 0.000154
21 0.000142 0.000146
22 0.000149 0.000139
23 0.000139 0.000133
24 0.000108 0.000127
25 0.000133 0.000122
26 0.000116 0.000118
27 0.000130 0.000114
28 0.000130 0.000110
29 0.000107 0.000106
30 0.000105 0.000103
31 0.000107 0.000101
32 0.000092 0.000098
33 0.000089 0.000096
34 0.000096 0.000094
35 0.000100 0.000092
36 0.000066 0.000090
37 0.000087 0.000088
38 0.000068 0.000087
39 0.000092 0.000086
40 0.000071 0.000084
41 0.000082 0.000083
42 0.000071 0.000083
43 0.000069 0.000082
44 0.000075 0.000081
45 0.000087 0.000081
46 0.000085 0.000080
47 0.000057 0.000080
48 0.000064 0.000079
49 0.000062 0.000079
50 0.000050 0.000040
