dataset,pn,Lpn,ps,Lps,dn,Ldn,ds,Lds,model,#param,lnL,alpha,alpha_down,alpha_up,omegaA,omegaA_down,omegaA_up,prop_subst_sdel,prop_subst_wdel,prop_subst_wadv,prop_subst_sadv,Neutral:f0,Neutral:syno_orientation_error,GammaZero:negGmean,GammaZero:negGshape,GammaZero:syno_orientation_error,GammaExpo:negGmean,GammaExpo:negGshape,GammaExpo:posGmean,GammaExpo:pos_prop,GammaExpo:syno_orientation_error,GammaGamma:negGmean,GammaGamma:negGshape,GammaGamma:posGmean,GammaGamma:posGshape,GammaGamma:pos_prop,GammaGamma:syno_orientation_error,DisplGamma:negGmean,DisplGamma:negGshape,DisplGamma:s0,DisplGamma:syno_orientation_error,ScaledBeta:Ba,ScaledBeta:Bb,ScaledBeta:med_prop,ScaledBeta:syno_orientation_error,FGMBesselK:BKm,FGMBesselK:BKnsz2,FGMBesselK:BKsigma,FGMBesselK:BKscale,FGMBesselK:syno_orientation_error,theta,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,obs_specS1,obs_specS2,obs_specS3,obs_specS4,obs_specS5,obs_specS6,obs_specS7,obs_specS8,obs_specS9,obs_specS10,obs_specS11,obs_specS12,obs_specS13,obs_specS14,obs_specS15,obs_specS16,obs_specS17,obs_specS18,obs_specS19,obs_specS20,obs_specS21,obs_specS22,obs_specS23,obs_specS24,obs_specS25,obs_specS26,obs_specS27,obs_specS28,obs_specS29,obs_specS30,obs_specS31,obs_specS32,obs_specS33,obs_specS34,obs_specS35,obs_specS36,obs_specS37,obs_specS38,obs_specS39,obs_specS40,obs_specS41,obs_specS42,obs_specS43,obs_specS44,obs_specS45,obs_specS46,obs_specS47,obs_specS48,obs_specS49,obs_specS50,obs_specS51,obs_specS52,obs_specS53,obs_specS54,obs_specS55,obs_specS56,obs_specS57,obs_specS58,obs_specS59,obs_specS60,obs_specS61,obs_specS62,obs_specS63,obs_specS64,obs_specS65,obs_specS66,obs_specS67,obs_specS68,obs_specS69,obs_specS70,obs_specS71,obs_specS72,obs_specS73,obs_specS74,obs_specS75,obs_specS76,obs_specS77,obs_specS78,obs_specS79,obs_specS80,obs_specS81,obs_specS82,obs_specS83,obs_specS84,obs_specS85,obs_specS86,obs_specS87,obs_specS88,obs_specS89,obs_specS90,obs_specS91,obs_specS92,obs_specS93,obs_specS94,obs_specS95,obs_specS96,obs_specS97,obs_specS98,obs_specS99,exp_specS1,exp_specS2,exp_specS3,exp_specS4,exp_specS5,exp_specS6,exp_specS7,exp_specS8,exp_specS9,exp_specS10,exp_specS11,exp_specS12,exp_specS13,exp_specS14,exp_specS15,exp_specS16,exp_specS17,exp_specS18,exp_specS19,exp_specS20,exp_specS21,exp_specS22,exp_specS23,exp_specS24,exp_specS25,exp_specS26,exp_specS27,exp_specS28,exp_specS29,exp_specS30,exp_specS31,exp_specS32,exp_specS33,exp_specS34,exp_specS35,exp_specS36,exp_specS37,exp_specS38,exp_specS39,exp_specS40,exp_specS41,exp_specS42,exp_specS43,exp_specS44,exp_specS45,exp_specS46,exp_specS47,exp_specS48,exp_specS49,exp_specS50,exp_specS51,exp_specS52,exp_specS53,exp_specS54,exp_specS55,exp_specS56,exp_specS57,exp_specS58,exp_specS59,exp_specS60,exp_specS61,exp_specS62,exp_specS63,exp_specS64,exp_specS65,exp_specS66,exp_specS67,exp_specS68,exp_specS69,exp_specS70,exp_specS71,exp_specS72,exp_specS73,exp_specS74,exp_specS75,exp_specS76,exp_specS77,exp_specS78,exp_specS79,exp_specS80,exp_specS81,exp_specS82,exp_specS83,exp_specS84,exp_specS85,exp_specS86,exp_specS87,exp_specS88,exp_specS89,exp_specS90,exp_specS91,exp_specS92,exp_specS93,exp_specS94,exp_specS95,exp_specS96,exp_specS97,exp_specS98,exp_specS99,obs_specN1,obs_specN2,obs_specN3,obs_specN4,obs_specN5,obs_specN6,obs_specN7,obs_specN8,obs_specN9,obs_specN10,obs_specN11,obs_specN12,obs_specN13,obs_specN14,obs_specN15,obs_specN16,obs_specN17,obs_specN18,obs_specN19,obs_specN20,obs_specN21,obs_specN22,obs_specN23,obs_specN24,obs_specN25,obs_specN26,obs_specN27,obs_specN28,obs_specN29,obs_specN30,obs_specN31,obs_specN32,obs_specN33,obs_specN34,obs_specN35,obs_specN36,obs_specN37,obs_specN38,obs_specN39,obs_specN40,obs_specN41,obs_specN42,obs_specN43,obs_specN44,obs_specN45,obs_specN46,obs_specN47,obs_specN48,obs_specN49,obs_specN50,obs_specN51,obs_specN52,obs_specN53,obs_specN54,obs_specN55,obs_specN56,obs_specN57,obs_specN58,obs_specN59,obs_specN60,obs_specN61,obs_specN62,obs_specN63,obs_specN64,obs_specN65,obs_specN66,obs_specN67,obs_specN68,obs_specN69,obs_specN70,obs_specN71,obs_specN72,obs_specN73,obs_specN74,obs_specN75,obs_specN76,obs_specN77,obs_specN78,obs_specN79,obs_specN80,obs_specN81,obs_specN82,obs_specN83,obs_specN84,obs_specN85,obs_specN86,obs_specN87,obs_specN88,obs_specN89,obs_specN90,obs_specN91,obs_specN92,obs_specN93,obs_specN94,obs_specN95,obs_specN96,obs_specN97,obs_specN98,obs_specN99,exp_specN1,exp_specN2,exp_specN3,exp_specN4,exp_specN5,exp_specN6,exp_specN7,exp_specN8,exp_specN9,exp_specN10,exp_specN11,exp_specN12,exp_specN13,exp_specN14,exp_specN15,exp_specN16,exp_specN17,exp_specN18,exp_specN19,exp_specN20,exp_specN21,exp_specN22,exp_specN23,exp_specN24,exp_specN25,exp_specN26,exp_specN27,exp_specN28,exp_specN29,exp_specN30,exp_specN31,exp_specN32,exp_specN33,exp_specN34,exp_specN35,exp_specN36,exp_specN37,exp_specN38,exp_specN39,exp_specN40,exp_specN41,exp_specN42,exp_specN43,exp_specN44,exp_specN45,exp_specN46,exp_specN47,exp_specN48,exp_specN49,exp_specN50,exp_specN51,exp_specN52,exp_specN53,exp_specN54,exp_specN55,exp_specN56,exp_specN57,exp_specN58,exp_specN59,exp_specN60,exp_specN61,exp_specN62,exp_specN63,exp_specN64,exp_specN65,exp_specN66,exp_specN67,exp_specN68,exp_specN69,exp_specN70,exp_specN71,exp_specN72,exp_specN73,exp_specN74,exp_specN75,exp_specN76,exp_specN77,exp_specN78,exp_specN79,exp_specN80,exp_specN81,exp_specN82,exp_specN83,exp_specN84,exp_specN85,exp_specN86,exp_specN87,exp_specN88,exp_specN89,exp_specN90,exp_specN91,exp_specN92,exp_specN93,exp_specN94,exp_specN95,exp_specN96,exp_specN97,exp_specN98,exp_specN99,obs_dS,exp_dS,obs_dN,exp_dN
output5.txt,1587.0000,562500.0000,1815.0000,187500.0000,462.0000,562500.0000,1207.0000,187500.0000,Neutral,103,-473.7376,-1.2844,NA, NA,-0.1639,NA,NA,NA,NA,NA,NA,0.155497,0.0050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.0000,191.0000,112.0000,92.0000,66.0000,51.0000,39.0000,40.0000,40.0000,34.0000,19.0000,28.0000,23.0000,39.0000,26.0000,26.0000,19.0000,13.0000,14.0000,17.0000,15.0000,11.0000,16.0000,7.0000,14.0000,7.0000,14.0000,7.0000,9.0000,9.0000,15.0000,12.0000,8.0000,10.0000,11.0000,9.0000,9.0000,8.0000,2.0000,5.0000,8.0000,8.0000,8.0000,6.0000,5.0000,11.0000,5.0000,5.0000,7.0000,7.0000,6.0000,8.0000,4.0000,0.0000,7.0000,4.0000,7.0000,6.0000,4.0000,3.0000,7.0000,9.0000,3.0000,3.0000,7.0000,3.0000,3.0000,5.0000,4.0000,4.0000,4.0000,7.0000,6.0000,7.0000,2.0000,5.0000,2.0000,1.0000,3.0000,7.0000,3.0000,2.0000,3.0000,4.0000,1.0000,1.0000,7.0000,6.0000,5.0000,2.0000,3.0000,6.0000,2.0000,4.0000,4.0000,0.0000,2.0000,10.0000,3.0000,571.9224,224.6076,122.1737,86.4286,61.3536,50.1499,36.2787,36.2787,33.6111,34.6781,14.9383,21.3404,17.6058,31.4771,19.2063,20.2734,15.4718,11.2037,14.9383,14.4048,13.3377,7.4691,11.2037,7.4691,9.6032,5.3351,9.0697,8.0026,8.5362,7.4691,10.6702,9.0697,4.8016,9.0697,8.5362,7.4691,6.9356,6.4021,3.7346,6.4021,4.8016,5.8686,5.3351,5.8686,5.3351,8.0026,3.7346,3.7346,5.3351,8.5362,5.8686,4.8016,2.6675,1.6005,6.9356,3.2011,4.8016,4.8016,2.1340,2.1340,4.2681,6.4021,3.2011,3.7346,5.3351,2.6675,2.6675,4.2681,2.1340,3.2011,3.2011,5.3351,5.8686,4.2681,2.1340,3.2011,1.6005,1.0670,2.6675,4.2681,2.1340,2.6675,1.6005,2.6675,2.1340,1.6005,4.2681,4.2681,3.7346,1.0670,2.1340,3.2011,1.0670,3.7346,2.1340,0.0000,1.6005,7.4691,1.6005,623.0000,230.0000,117.0000,70.0000,49.0000,43.0000,29.0000,28.0000,23.0000,31.0000,9.0000,12.0000,10.0000,20.0000,10.0000,12.0000,10.0000,8.0000,14.0000,10.0000,10.0000,3.0000,5.0000,7.0000,4.0000,3.0000,3.0000,8.0000,7.0000,5.0000,5.0000,5.0000,1.0000,7.0000,5.0000,5.0000,4.0000,4.0000,5.0000,7.0000,1.0000,3.0000,2.0000,5.0000,5.0000,4.0000,2.0000,2.0000,3.0000,9.0000,5.0000,1.0000,1.0000,3.0000,6.0000,2.0000,2.0000,3.0000,0.0000,1.0000,1.0000,3.0000,3.0000,4.0000,3.0000,2.0000,2.0000,3.0000,0.0000,2.0000,2.0000,3.0000,5.0000,1.0000,2.0000,1.0000,1.0000,1.0000,2.0000,1.0000,1.0000,3.0000,0.0000,1.0000,3.0000,2.0000,1.0000,2.0000,2.0000,0.0000,1.0000,0.0000,0.0000,3.0000,0.0000,0.0000,1.0000,4.0000,0.0000,500.0776,196.3924,106.8263,75.5714,53.6464,43.8501,31.7213,31.7213,29.3889,30.3219,13.0617,18.6596,15.3942,27.5229,16.7937,17.7266,13.5282,9.7963,13.0617,12.5952,11.6623,6.5309,9.7963,6.5309,8.3968,4.6649,7.9303,6.9974,7.4638,6.5309,9.3298,7.9303,4.1984,7.9303,7.4638,6.5309,6.0644,5.5979,3.2654,5.5979,4.1984,5.1314,4.6649,5.1314,4.6649,6.9974,3.2654,3.2654,4.6649,7.4638,5.1314,4.1984,2.3325,1.3995,6.0644,2.7989,4.1984,4.1984,1.8660,1.8660,3.7319,5.5979,2.7989,3.2654,4.6649,2.3325,2.3325,3.7319,1.8660,2.7989,2.7989,4.6649,5.1314,3.7319,1.8660,2.7989,1.3995,0.9330,2.3325,3.7319,1.8660,2.3325,1.3995,2.3325,1.8660,1.3995,3.7319,3.7319,3.2654,0.9330,1.8660,2.7989,0.9330,3.2654,1.8660,0.0000,1.3995,6.5309,1.3995,1207.0000,1207.0000,462.0000,462.0000
output5.txt,1587.0000,562500.0000,1815.0000,187500.0000,462.0000,562500.0000,1207.0000,187500.0000,GammaZero,104,-400.5283,0.0111,0.0000,0.0000,0.0014,0.0000,0.0000,0.0031,0.9858,0.0000,0.0111,NA,NA,613.931739,0.280319,0.007081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002419,0.881275,0.770304,0.760408,0.696640,0.700249,0.602703,0.700091,0.739836,0.858331,0.411008,0.646536,0.582703,1.130487,0.744191,0.843240,0.687762,0.530202,0.749993,0.764876,0.746930,0.440028,0.692758,0.483711,0.650109,0.376874,0.667444,0.612583,0.678715,0.616051,0.911812,0.802067,0.438957,0.856258,0.831452,0.749919,0.717182,0.681265,0.408649,0.719839,0.554369,0.695290,0.648213,0.730796,0.680520,1.045040,0.499014,0.510350,0.745263,1.218380,0.855477,0.714538,0.405080,0.247918,1.095414,0.515316,0.787583,0.802190,0.363026,0.369506,0.751979,1.147406,0.583414,0.691967,1.004674,0.510400,0.518450,0.842377,0.427603,0.651002,0.660572,1.116853,1.245963,0.918773,0.465664,0.707861,0.358582,0.242132,0.612957,0.992808,0.502369,0.635309,0.385518,0.649601,0.525189,0.397895,1.071286,1.080979,0.953742,0.274531,0.552546,0.832868,0.278421,0.974452,0.554327,0.000000,0.400016,1.757690,0.315717,449.0000,191.0000,112.0000,92.0000,66.0000,51.0000,39.0000,40.0000,40.0000,34.0000,19.0000,28.0000,23.0000,39.0000,26.0000,26.0000,19.0000,13.0000,14.0000,17.0000,15.0000,11.0000,16.0000,7.0000,14.0000,7.0000,14.0000,7.0000,9.0000,9.0000,15.0000,12.0000,8.0000,10.0000,11.0000,9.0000,9.0000,8.0000,2.0000,5.0000,8.0000,8.0000,8.0000,6.0000,5.0000,11.0000,5.0000,5.0000,7.0000,7.0000,6.0000,8.0000,4.0000,0.0000,7.0000,4.0000,7.0000,6.0000,4.0000,3.0000,7.0000,9.0000,3.0000,3.0000,7.0000,3.0000,3.0000,5.0000,4.0000,4.0000,4.0000,7.0000,6.0000,7.0000,2.0000,5.0000,2.0000,1.0000,3.0000,7.0000,3.0000,2.0000,3.0000,4.0000,1.0000,1.0000,7.0000,6.0000,5.0000,2.0000,3.0000,6.0000,2.0000,4.0000,4.0000,0.0000,2.0000,10.0000,3.0000,450.3576,198.4591,115.6546,85.6332,62.7664,52.5806,38.7940,39.4330,37.0446,38.6834,16.8409,24.2862,20.2066,36.4055,22.3700,23.7655,18.2452,13.2854,17.8056,17.2528,16.0476,9.0252,13.5926,9.0966,11.7383,6.5439,11.1615,9.8795,10.5701,9.2757,13.2880,11.3251,6.0111,11.3827,10.7389,9.4184,8.7653,8.1087,4.7401,8.1426,6.1191,7.4934,6.8251,7.5214,6.8499,10.2927,4.8115,4.8195,6.8961,11.0516,7.6098,6.2358,3.4695,2.0848,9.0471,4.1815,6.2811,6.2897,2.7993,2.8030,5.6133,8.4309,4.2209,4.9306,7.0526,3.5307,3.5351,5.6631,2.8350,4.2577,4.2629,7.1135,7.8343,5.7047,2.8558,4.2890,2.1472,1.4333,3.5878,5.7480,2.8779,3.6023,2.1645,3.6129,2.8949,2.1748,5.8098,5.8210,5.1042,1.4618,2.9315,4.4111,1.4759,5.1899,2.9837,0.0000,2.2853,10.8992,2.4500,623.0000,230.0000,117.0000,70.0000,49.0000,43.0000,29.0000,28.0000,23.0000,31.0000,9.0000,12.0000,10.0000,20.0000,10.0000,12.0000,10.0000,8.0000,14.0000,10.0000,10.0000,3.0000,5.0000,7.0000,4.0000,3.0000,3.0000,8.0000,7.0000,5.0000,5.0000,5.0000,1.0000,7.0000,5.0000,5.0000,4.0000,4.0000,5.0000,7.0000,1.0000,3.0000,2.0000,5.0000,5.0000,4.0000,2.0000,2.0000,3.0000,9.0000,5.0000,1.0000,1.0000,3.0000,6.0000,2.0000,2.0000,3.0000,0.0000,1.0000,1.0000,3.0000,3.0000,4.0000,3.0000,2.0000,2.0000,3.0000,0.0000,2.0000,2.0000,3.0000,5.0000,1.0000,2.0000,1.0000,1.0000,1.0000,2.0000,1.0000,1.0000,3.0000,0.0000,1.0000,3.0000,2.0000,1.0000,2.0000,2.0000,0.0000,1.0000,0.0000,0.0000,3.0000,0.0000,0.0000,1.0000,4.0000,0.0000,621.6424,222.5409,113.3454,76.3668,52.2336,41.4194,29.2060,28.5670,25.9554,26.3166,11.1591,15.7138,12.7934,22.5945,13.6300,14.2345,10.7548,7.7146,10.1944,9.7472,8.9524,4.9748,7.4074,4.9034,6.2617,3.4561,5.8385,5.1205,5.4299,4.7243,6.7120,5.6749,2.9889,5.6173,5.2611,4.5816,4.2347,3.8913,2.2599,3.8574,2.8809,3.5066,3.1749,3.4786,3.1501,4.7073,2.1885,2.1805,3.1039,4.9484,3.3902,2.7642,1.5305,0.9152,3.9529,1.8185,2.7189,2.7103,1.2007,1.1970,2.3867,3.5691,1.7791,2.0694,2.9474,1.4693,1.4649,2.3369,1.1650,1.7423,1.7371,2.8865,3.1657,2.2953,1.1442,1.7110,0.8528,0.5667,1.4122,2.2520,1.1221,1.3977,0.8355,1.3871,1.1051,0.8252,2.1902,2.1790,1.8958,0.5382,1.0685,1.5889,0.5241,1.8101,1.0163,0.0000,0.7147,3.1008,0.5500,1207.0000,1207.0000,462.0000,462.0000
output5.txt,1587.0000,562500.0000,1815.0000,187500.0000,462.0000,562500.0000,1207.0000,187500.0000,Saturated,200,-350.6523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.0000,191.0000,112.0000,92.0000,66.0000,51.0000,39.0000,40.0000,40.0000,34.0000,19.0000,28.0000,23.0000,39.0000,26.0000,26.0000,19.0000,13.0000,14.0000,17.0000,15.0000,11.0000,16.0000,7.0000,14.0000,7.0000,14.0000,7.0000,9.0000,9.0000,15.0000,12.0000,8.0000,10.0000,11.0000,9.0000,9.0000,8.0000,2.0000,5.0000,8.0000,8.0000,8.0000,6.0000,5.0000,11.0000,5.0000,5.0000,7.0000,7.0000,6.0000,8.0000,4.0000,0.0000,7.0000,4.0000,7.0000,6.0000,4.0000,3.0000,7.0000,9.0000,3.0000,3.0000,7.0000,3.0000,3.0000,5.0000,4.0000,4.0000,4.0000,7.0000,6.0000,7.0000,2.0000,5.0000,2.0000,1.0000,3.0000,7.0000,3.0000,2.0000,3.0000,4.0000,1.0000,1.0000,7.0000,6.0000,5.0000,2.0000,3.0000,6.0000,2.0000,4.0000,4.0000,0.0000,2.0000,10.0000,3.0000,449.0000,191.0000,112.0000,92.0000,66.0000,51.0000,39.0000,40.0000,40.0000,34.0000,19.0000,28.0000,23.0000,39.0000,26.0000,26.0000,19.0000,13.0000,14.0000,17.0000,15.0000,11.0000,16.0000,7.0000,14.0000,7.0000,14.0000,7.0000,9.0000,9.0000,15.0000,12.0000,8.0000,10.0000,11.0000,9.0000,9.0000,8.0000,2.0000,5.0000,8.0000,8.0000,8.0000,6.0000,5.0000,11.0000,5.0000,5.0000,7.0000,7.0000,6.0000,8.0000,4.0000,0.0000,7.0000,4.0000,7.0000,6.0000,4.0000,3.0000,7.0000,9.0000,3.0000,3.0000,7.0000,3.0000,3.0000,5.0000,4.0000,4.0000,4.0000,7.0000,6.0000,7.0000,2.0000,5.0000,2.0000,1.0000,3.0000,7.0000,3.0000,2.0000,3.0000,4.0000,1.0000,1.0000,7.0000,6.0000,5.0000,2.0000,3.0000,6.0000,2.0000,4.0000,4.0000,0.0000,2.0000,10.0000,3.0000,623.0000,230.0000,117.0000,70.0000,49.0000,43.0000,29.0000,28.0000,23.0000,31.0000,9.0000,12.0000,10.0000,20.0000,10.0000,12.0000,10.0000,8.0000,14.0000,10.0000,10.0000,3.0000,5.0000,7.0000,4.0000,3.0000,3.0000,8.0000,7.0000,5.0000,5.0000,5.0000,1.0000,7.0000,5.0000,5.0000,4.0000,4.0000,5.0000,7.0000,1.0000,3.0000,2.0000,5.0000,5.0000,4.0000,2.0000,2.0000,3.0000,9.0000,5.0000,1.0000,1.0000,3.0000,6.0000,2.0000,2.0000,3.0000,0.0000,1.0000,1.0000,3.0000,3.0000,4.0000,3.0000,2.0000,2.0000,3.0000,0.0000,2.0000,2.0000,3.0000,5.0000,1.0000,2.0000,1.0000,1.0000,1.0000,2.0000,1.0000,1.0000,3.0000,0.0000,1.0000,3.0000,2.0000,1.0000,2.0000,2.0000,0.0000,1.0000,0.0000,0.0000,3.0000,0.0000,0.0000,1.0000,4.0000,0.0000,623.0000,230.0000,117.0000,70.0000,49.0000,43.0000,29.0000,28.0000,23.0000,31.0000,9.0000,12.0000,10.0000,20.0000,10.0000,12.0000,10.0000,8.0000,14.0000,10.0000,10.0000,3.0000,5.0000,7.0000,4.0000,3.0000,3.0000,8.0000,7.0000,5.0000,5.0000,5.0000,1.0000,7.0000,5.0000,5.0000,4.0000,4.0000,5.0000,7.0000,1.0000,3.0000,2.0000,5.0000,5.0000,4.0000,2.0000,2.0000,3.0000,9.0000,5.0000,1.0000,1.0000,3.0000,6.0000,2.0000,2.0000,3.0000,0.0000,1.0000,1.0000,3.0000,3.0000,4.0000,3.0000,2.0000,2.0000,3.0000,0.0000,2.0000,2.0000,3.0000,5.0000,1.0000,2.0000,1.0000,1.0000,1.0000,2.0000,1.0000,1.0000,3.0000,0.0000,1.0000,3.0000,2.0000,1.0000,2.0000,2.0000,0.0000,1.0000,0.0000,0.0000,3.0000,0.0000,0.0000,1.0000,4.0000,0.0000,1207.0000,1207.0000,462.0000,462.0000
