Alleles Observed-SFS Expected
0 0.991865 0.991950
1 0.003248 0.003034
2 0.001252 0.001265
3 0.000532 0.000681
4 0.000395 0.000426
5 0.000382 0.000293
6 0.000199 0.000217
7 0.000222 0.000169
8 0.000124 0.000137
9 0.000091 0.000115
10 0.000092 0.000100
11 0.000100 0.000088
12 0.000066 0.000079
13 0.000044 0.000072
14 0.000055 0.000067
15 0.000044 0.000062
16 0.000039 0.000058
17 0.000076 0.000055
18 0.000048 0.000052
19 0.000050 0.000050
20 0.000032 0.000047
21 0.000030 0.000045
22 0.000080 0.000044
23 0.000030 0.000042
24 0.000044 0.000041
25 0.000023 0.000039
26 0.000025 0.000038
27 0.000032 0.000037
28 0.000025 0.000036
29 0.000057 0.000035
30 0.000030 0.000035
31 0.000032 0.000034
32 0.000066 0.000033
33 0.000043 0.000033
34 0.000043 0.000032
35 0.000060 0.000032
36 0.000021 0.000031
37 0.000036 0.000031
38 0.000057 0.000030
39 0.000034 0.000030
40 0.000036 0.000030
41 0.000032 0.000029
42 0.000044 0.000029
43 0.000023 0.000029
44 0.000021 0.000029
45 0.000025 0.000029
46 0.000018 0.000029
47 0.000016 0.000028
48 0.000028 0.000028
49 0.000023 0.000028
50 0.000009 0.000014
