Alleles Observed-SFS Expected
0 0.997808 0.997812
1 0.000953 0.000885
2 0.000274 0.000327
3 0.000126 0.000164
4 0.000096 0.000102
5 0.000066 0.000071
6 0.000068 0.000054
7 0.000060 0.000043
8 0.000028 0.000036
9 0.000034 0.000031
10 0.000023 0.000028
11 0.000025 0.000025
12 0.000014 0.000022
13 0.000021 0.000021
14 0.000021 0.000019
15 0.000023 0.000018
16 0.000014 0.000017
17 0.000009 0.000016
18 0.000018 0.000015
19 0.000011 0.000014
20 0.000009 0.000013
21 0.000014 0.000013
22 0.000016 0.000012
23 0.000023 0.000012
24 0.000009 0.000011
25 0.000011 0.000011
26 0.000011 0.000011
27 0.000007 0.000010
28 0.000012 0.000010
29 0.000012 0.000010
30 0.000014 0.000009
31 0.000005 0.000009
32 0.000002 0.000009
33 0.000012 0.000009
34 0.000012 0.000009
35 0.000011 0.000009
36 0.000009 0.000008
37 0.000007 0.000008
38 0.000012 0.000008
39 0.000004 0.000008
40 0.000027 0.000008
41 0.000014 0.000008
42 0.000007 0.000008
43 0.000004 0.000008
44 0.000004 0.000008
45 0.000007 0.000008
46 0.000005 0.000008
47 0.000012 0.000008
48 0.000007 0.000008
49 0.000005 0.000008
50 0.000002 0.000004
