Alleles Observed-SFS Expected
0 0.992203 0.992167
1 0.002670 0.002676
2 0.001086 0.001229
3 0.000798 0.000713
4 0.000501 0.000470
5 0.000373 0.000335
6 0.000249 0.000251
7 0.000203 0.000196
8 0.000116 0.000159
9 0.000148 0.000132
10 0.000078 0.000112
11 0.000082 0.000097
12 0.000100 0.000085
13 0.000076 0.000076
14 0.000053 0.000069
15 0.000068 0.000063
16 0.000064 0.000058
17 0.000064 0.000054
18 0.000050 0.000051
19 0.000073 0.000048
20 0.000037 0.000046
21 0.000039 0.000043
22 0.000048 0.000042
23 0.000034 0.000040
24 0.000060 0.000038
25 0.000037 0.000037
26 0.000039 0.000036
27 0.000030 0.000035
28 0.000014 0.000034
29 0.000036 0.000033
30 0.000020 0.000032
31 0.000020 0.000031
32 0.000034 0.000031
33 0.000043 0.000030
34 0.000053 0.000030
35 0.000036 0.000029
36 0.000023 0.000029
37 0.000020 0.000028
38 0.000007 0.000028
39 0.000041 0.000028
40 0.000032 0.000027
41 0.000016 0.000027
42 0.000021 0.000027
43 0.000036 0.000027
44 0.000028 0.000027
45 0.000041 0.000026
46 0.000016 0.000026
47 0.000034 0.000026
48 0.000020 0.000026
49 0.000014 0.000026
50 0.000018 0.000013
