Alleles Observed-SFS Expected
0 0.997902 0.997907
1 0.000981 0.000924
2 0.000212 0.000303
3 0.000155 0.000144
4 0.000096 0.000088
5 0.000069 0.000062
6 0.000076 0.000048
7 0.000039 0.000039
8 0.000032 0.000033
9 0.000030 0.000029
10 0.000020 0.000025
11 0.000028 0.000023
12 0.000014 0.000021
13 0.000020 0.000019
14 0.000020 0.000017
15 0.000005 0.000016
16 0.000016 0.000015
17 0.000009 0.000014
18 0.000012 0.000013
19 0.000011 0.000013
20 0.000014 0.000012
21 0.000004 0.000011
22 0.000012 0.000011
23 0.000005 0.000010
24 0.000007 0.000010
25 0.000005 0.000010
26 0.000009 0.000009
27 0.000011 0.000009
28 0.000011 0.000009
29 0.000007 0.000009
30 0.000011 0.000008
31 0.000002 0.000008
32 0.000020 0.000008
33 0.000005 0.000008
34 0.000021 0.000008
35 0.000005 0.000007
36 0.000014 0.000007
37 0.000009 0.000007
38 0.000007 0.000007
39 0.000009 0.000007
40 0.000004 0.000007
41 0.000005 0.000007
42 0.000005 0.000007
43 0.000004 0.000007
44 0.000012 0.000007
45 0.000002 0.000007
46 0.000002 0.000007
47 0.000009 0.000007
48 0.000007 0.000007
49 0.000011 0.000007
50 0.000004 0.000003
