Alleles Observed-SFS Expected
0 0.991803 0.991803
1 0.002197 0.002219
2 0.001168 0.001129
3 0.000789 0.000719
4 0.000560 0.000516
5 0.000352 0.000395
6 0.000309 0.000316
7 0.000155 0.000260
8 0.000171 0.000219
9 0.000203 0.000187
10 0.000197 0.000163
11 0.000112 0.000143
12 0.000123 0.000127
13 0.000117 0.000114
14 0.000091 0.000103
15 0.000144 0.000094
16 0.000117 0.000086
17 0.000075 0.000079
18 0.000133 0.000073
19 0.000053 0.000068
20 0.000064 0.000064
21 0.000064 0.000060
22 0.000080 0.000056
23 0.000037 0.000053
24 0.000021 0.000051
25 0.000016 0.000048
26 0.000037 0.000046
27 0.000048 0.000044
28 0.000027 0.000043
29 0.000075 0.000041
30 0.000027 0.000040
31 0.000043 0.000039
32 0.000021 0.000038
33 0.000053 0.000037
34 0.000032 0.000036
35 0.000032 0.000035
36 0.000069 0.000034
37 0.000032 0.000034
38 0.000011 0.000033
39 0.000027 0.000033
40 0.000021 0.000032
41 0.000075 0.000032
42 0.000037 0.000031
43 0.000027 0.000031
44 0.000037 0.000031
45 0.000021 0.000031
46 0.000016 0.000030
47 0.000005 0.000030
48 0.000021 0.000030
49 0.000043 0.000030
50 0.000011 0.000015
