"","generation","DFE","selfing","value","sd","replicate","selfing_class","Nem"
"34","f3","DFE3","truth",0.613522264774418,0,1,"0% Selfing","Nem05"
"35","f3","DFE3","truth",0.613522264774418,0,2,"50% Selfing","Nem05"
"36","f3","DFE3","truth",0.613522264774418,0,6,"99% Selfing","Nem05"
"37","f0","DFE1","DFE-alpha",0.270571090169161,0.0183094775591553,NA,"0% Selfing","Nem05"
"38","f0","DFE2","DFE-alpha",0.135005388145593,0.00660168282139432,NA,"0% Selfing","Nem05"
"39","f0","DFE3","DFE-alpha",0.105366406096682,0.00540345066829546,NA,"0% Selfing","Nem05"
"40","f0","DFE1","DFE-alpha",0.268886884055631,0.0155286696592445,NA,"50% Selfing","Nem05"
"41","f0","DFE2","DFE-alpha",0.142043232148465,0.00713346839068772,NA,"50% Selfing","Nem05"
"42","f0","DFE3","DFE-alpha",0.108877713726271,0.00327590850333212,NA,"50% Selfing","Nem05"
"43","f0","DFE1","DFE-alpha",0.619517674089961,0.0281083564224358,NA,"99% Selfing","Nem05"
"44","f0","DFE2","DFE-alpha",0.430165967628071,0.00915128570709935,NA,"99% Selfing","Nem05"
"45","f0","DFE3","DFE-alpha",0.238579608756229,0.00684858401711726,NA,"99% Selfing","Nem05"
"46","f1","DFE1","DFE-alpha",0.6524951429826,0.0477266513141552,NA,"0% Selfing","Nem05"
"47","f1","DFE2","DFE-alpha",0.239676258932882,0.0104264887626873,NA,"0% Selfing","Nem05"
"48","f1","DFE3","DFE-alpha",0.105661457928223,0.00394268894314466,NA,"0% Selfing","Nem05"
"49","f1","DFE1","DFE-alpha",0.652598045779861,0.0411319786414854,NA,"50% Selfing","Nem05"
"50","f1","DFE2","DFE-alpha",0.238672593494276,0.0114786391787874,NA,"50% Selfing","Nem05"
"51","f1","DFE3","DFE-alpha",0.10275219246142,0.00325895774187123,NA,"50% Selfing","Nem05"
"52","f1","DFE1","DFE-alpha",0.314905290864457,0.0649800869234158,NA,"99% Selfing","Nem05"
"53","f1","DFE2","DFE-alpha",0.293265646406774,0.0321711365052036,NA,"99% Selfing","Nem05"
"54","f1","DFE3","DFE-alpha",0.140400484943184,0.0106199219982439,NA,"99% Selfing","Nem05"
"55","f2","DFE1","DFE-alpha",0.0769337512009069,0.0320098793277307,NA,"0% Selfing","Nem05"
"56","f2","DFE2","DFE-alpha",0.473282631114689,0.0192620554902848,NA,"0% Selfing","Nem05"
"57","f2","DFE3","DFE-alpha",0.208900083777275,0.0159008345102436,NA,"0% Selfing","Nem05"
"58","f2","DFE1","DFE-alpha",0.0785150684400885,0.0289643462377886,NA,"50% Selfing","Nem05"
"59","f2","DFE2","DFE-alpha",0.463195914315387,0.0209754315366943,NA,"50% Selfing","Nem05"
"60","f2","DFE3","DFE-alpha",0.197470268084173,0.00991047710391537,NA,"50% Selfing","Nem05"
"61","f2","DFE1","DFE-alpha",0.0654685451229388,0.0384448334000221,NA,"99% Selfing","Nem05"
"62","f2","DFE2","DFE-alpha",0.256429311019135,0.0206787967995557,NA,"99% Selfing","Nem05"
"63","f2","DFE3","DFE-alpha",0.218812896976201,0.0207605950873348,NA,"99% Selfing","Nem05"
"64","f3","DFE1","DFE-alpha",1.56473319856687e-08,3.43478411559396e-08,NA,"0% Selfing","Nem05"
"65","f3","DFE2","DFE-alpha",0.152035721806836,0.0240466689431102,NA,"0% Selfing","Nem05"
"66","f3","DFE3","DFE-alpha",0.580072052197821,0.0147949073721021,NA,"0% Selfing","Nem05"
"67","f3","DFE1","DFE-alpha",1.72441979584548e-09,2.39467728303411e-09,NA,"50% Selfing","Nem05"
"68","f3","DFE2","DFE-alpha",0.156088260041872,0.0261041877134724,NA,"50% Selfing","Nem05"
"69","f3","DFE3","DFE-alpha",0.590899825728135,0.0120691654718006,NA,"50% Selfing","Nem05"
"70","f3","DFE1","DFE-alpha",0.000108489922642918,0.000211916411374323,NA,"99% Selfing","Nem05"
"71","f3","DFE2","DFE-alpha",0.0201390749460197,0.0170448462816843,NA,"99% Selfing","Nem05"
"72","f3","DFE3","DFE-alpha",0.402207009324385,0.0311940613550691,NA,"99% Selfing","Nem05"
"73","f0","DFE1","GRAPES",0.275956558094924,0.0194984716150402,NA,"0% Selfing","Nem05"
"74","f0","DFE2","GRAPES",0.131271039931715,0.00893431860545105,NA,"0% Selfing","Nem05"
"75","f0","DFE3","GRAPES",0.107800475855317,0.00998597610247841,NA,"0% Selfing","Nem05"
"76","f0","DFE1","GRAPES",0.255962792116487,0.0186458701195803,NA,"50% Selfing","Nem05"
"77","f0","DFE2","GRAPES",0.132406658154075,0.00842477453734515,NA,"50% Selfing","Nem05"
"78","f0","DFE3","GRAPES",0.111744566765637,0.00552839976772601,NA,"50% Selfing","Nem05"
"79","f0","DFE1","GRAPES",0.634572746746439,0.104517812364549,NA,"99% Selfing","Nem05"
"80","f0","DFE2","GRAPES",0.495919684691488,0.0511600263427125,NA,"99% Selfing","Nem05"
"81","f0","DFE3","GRAPES",0.296742863850583,0.100172751218581,NA,"99% Selfing","Nem05"
"82","f1","DFE1","GRAPES",0.638210870980044,0.0415143822518265,NA,"0% Selfing","Nem05"
"83","f1","DFE2","GRAPES",0.26126963859938,0.012780663684485,NA,"0% Selfing","Nem05"
"84","f1","DFE3","GRAPES",0.116519367769743,0.00445518986062524,NA,"0% Selfing","Nem05"
"85","f1","DFE1","GRAPES",0.6691393622277,0.0479428977894361,NA,"50% Selfing","Nem05"
"86","f1","DFE2","GRAPES",0.269563082367599,0.00834757181585003,NA,"50% Selfing","Nem05"
"87","f1","DFE3","GRAPES",0.114583039680808,0.00403180110709206,NA,"50% Selfing","Nem05"
"88","f1","DFE1","GRAPES",0.35038802534852,0.0965914811193342,NA,"99% Selfing","Nem05"
"89","f1","DFE2","GRAPES",0.282808138481859,0.0407695072090033,NA,"99% Selfing","Nem05"
"90","f1","DFE3","GRAPES",0.144776788889003,0.0192706709272188,NA,"99% Selfing","Nem05"
"91","f2","DFE1","GRAPES",0.0858325624101654,0.0258486125610505,NA,"0% Selfing","Nem05"
"92","f2","DFE2","GRAPES",0.497719405258142,0.0198304841212188,NA,"0% Selfing","Nem05"
"93","f2","DFE3","GRAPES",0.237837859342643,0.023784198882509,NA,"0% Selfing","Nem05"
"94","f2","DFE1","GRAPES",0.0748978438490226,0.0306870654837177,NA,"50% Selfing","Nem05"
"95","f2","DFE2","GRAPES",0.502257703530085,0.0125316949248971,NA,"50% Selfing","Nem05"
"96","f2","DFE3","GRAPES",0.22765620405522,0.014843628121963,NA,"50% Selfing","Nem05"
"97","f2","DFE1","GRAPES",0.0150392278035818,0.0138120174998935,NA,"99% Selfing","Nem05"
"98","f2","DFE2","GRAPES",0.207785208805535,0.0427976504657435,NA,"99% Selfing","Nem05"
"99","f2","DFE3","GRAPES",0.219681515294377,0.0552840515610054,NA,"99% Selfing","Nem05"
"100","f3","DFE1","GRAPES",8.51486709474436e-09,1.1705497986054e-08,NA,"0% Selfing","Nem05"
"101","f3","DFE2","GRAPES",0.109739916210763,0.0243097546607504,NA,"0% Selfing","Nem05"
"102","f3","DFE3","GRAPES",0.537842297032297,0.0184374845194333,NA,"0% Selfing","Nem05"
"103","f3","DFE1","GRAPES",1.80679060046707e-09,3.62909274093866e-09,NA,"50% Selfing","Nem05"
"104","f3","DFE2","GRAPES",0.0957725559482412,0.0134099922640888,NA,"50% Selfing","Nem05"
"105","f3","DFE3","GRAPES",0.546016189498334,0.0148623933540707,NA,"50% Selfing","Nem05"
"106","f3","DFE1","GRAPES",1.0145910778192e-10,2.26787479635061e-10,NA,"99% Selfing","Nem05"
"107","f3","DFE2","GRAPES",0.0134869680211178,0.0177683955232781,NA,"99% Selfing","Nem05"
"108","f3","DFE3","GRAPES",0.338798831966037,0.0484820386690822,NA,"99% Selfing","Nem05"
