Alleles Observed-SFS Expected
0 0.987605 0.987539
1 0.003047 0.003109
2 0.001659 0.001694
3 0.001031 0.001066
4 0.000756 0.000759
5 0.000565 0.000581
6 0.000471 0.000465
7 0.000418 0.000386
8 0.000363 0.000327
9 0.000340 0.000283
10 0.000267 0.000249
11 0.000196 0.000222
12 0.000215 0.000199
13 0.000187 0.000181
14 0.000165 0.000165
15 0.000098 0.000152
16 0.000133 0.000141
17 0.000162 0.000131
18 0.000114 0.000123
19 0.000101 0.000115
20 0.000108 0.000109
21 0.000101 0.000103
22 0.000107 0.000098
23 0.000091 0.000093
24 0.000078 0.000089
25 0.000085 0.000085
26 0.000071 0.000082
27 0.000085 0.000079
28 0.000075 0.000076
29 0.000087 0.000074
30 0.000091 0.000072
31 0.000060 0.000069
32 0.000084 0.000068
33 0.000068 0.000066
34 0.000075 0.000064
35 0.000069 0.000063
36 0.000046 0.000062
37 0.000064 0.000061
38 0.000084 0.000060
39 0.000057 0.000059
40 0.000053 0.000058
41 0.000055 0.000057
42 0.000068 0.000056
43 0.000043 0.000056
44 0.000057 0.000055
45 0.000066 0.000055
46 0.000027 0.000055
47 0.000037 0.000054
48 0.000059 0.000054
49 0.000044 0.000054
50 0.000014 0.000027
