"","generation","DFE","selfing","value","sd","replicate","selfing_class","Nem"
"42","f0","DFE3","DFE-alpha",0.111484031444396,0.00616859594531963,NA,"50% Selfing","Nem2"
"43","f0","DFE1","DFE-alpha",0.625134981595241,0.106396306283492,NA,"99% Selfing","Nem2"
"44","f0","DFE2","DFE-alpha",0.420484729798971,0.0146882370429067,NA,"99% Selfing","Nem2"
"45","f0","DFE3","DFE-alpha",0.219414389631634,0.00937047288428136,NA,"99% Selfing","Nem2"
"46","f1","DFE1","DFE-alpha",0.627312320675568,0.0449394855566347,NA,"0% Selfing","Nem2"
"47","f1","DFE2","DFE-alpha",0.223109565249318,0.00350648974556773,NA,"0% Selfing","Nem2"
"48","f1","DFE3","DFE-alpha",0.0977289673152898,0.00477744494155046,NA,"0% Selfing","Nem2"
"49","f1","DFE1","DFE-alpha",0.62407049684016,0.0517627342796879,NA,"50% Selfing","Nem2"
"50","f1","DFE2","DFE-alpha",0.22781796570613,0.00940538402203435,NA,"50% Selfing","Nem2"
"51","f1","DFE3","DFE-alpha",0.100573816947183,0.00381236201529851,NA,"50% Selfing","Nem2"
"52","f1","DFE1","DFE-alpha",0.337928355571936,0.0942191046212943,NA,"99% Selfing","Nem2"
"53","f1","DFE2","DFE-alpha",0.322840852273932,0.0261652983042564,NA,"99% Selfing","Nem2"
"54","f1","DFE3","DFE-alpha",0.15932190500259,0.0153885355658245,NA,"99% Selfing","Nem2"
"55","f2","DFE1","DFE-alpha",0.125730613313338,0.0310553151908845,NA,"0% Selfing","Nem2"
"56","f2","DFE2","DFE-alpha",0.455132291973799,0.00935691455416039,NA,"0% Selfing","Nem2"
"57","f2","DFE3","DFE-alpha",0.185802995592327,0.0155304459168938,NA,"0% Selfing","Nem2"
"58","f2","DFE1","DFE-alpha",0.134688989141338,0.0265833962918752,NA,"50% Selfing","Nem2"
"59","f2","DFE2","DFE-alpha",0.460916513533436,0.0228113252487235,NA,"50% Selfing","Nem2"
"60","f2","DFE3","DFE-alpha",0.189830844981235,0.0139677954773507,NA,"50% Selfing","Nem2"
"61","f2","DFE1","DFE-alpha",0.0369104655375649,0.0454397167643027,NA,"99% Selfing","Nem2"
"62","f2","DFE2","DFE-alpha",0.248367456104842,0.0143764829435422,NA,"99% Selfing","Nem2"
"63","f2","DFE3","DFE-alpha",0.263827436511148,0.0338273308982462,NA,"99% Selfing","Nem2"
"64","f3","DFE1","DFE-alpha",7.62654188346534e-07,1.69734676152719e-06,NA,"0% Selfing","Nem2"
"65","f3","DFE2","DFE-alpha",0.188997374885352,0.00927725989452654,NA,"0% Selfing","Nem2"
"66","f3","DFE3","DFE-alpha",0.609572575249694,0.0166840468702982,NA,"0% Selfing","Nem2"
"67","f3","DFE1","DFE-alpha",3.41687926347367e-07,4.68324656058496e-07,NA,"50% Selfing","Nem2"
"68","f3","DFE2","DFE-alpha",0.178082840739702,0.0245277463725379,NA,"50% Selfing","Nem2"
"69","f3","DFE3","DFE-alpha",0.598111306627186,0.0132463221539304,NA,"50% Selfing","Nem2"
"70","f3","DFE1","DFE-alpha",2.619729525839e-05,5.85775126874268e-05,NA,"99% Selfing","Nem2"
"71","f3","DFE2","DFE-alpha",0.00830696182225528,0.00567428497211526,NA,"99% Selfing","Nem2"
"72","f3","DFE3","DFE-alpha",0.357436268854627,0.0417668709008193,NA,"99% Selfing","Nem2"
"73","f0","DFE1","Adjusted DFE",0.214137111312996,0.00279291137500997,NA,"0% Selfing","Nem2"
"74","f0","DFE2","Adjusted DFE",0.117265426802011,0.000341127775383688,NA,"0% Selfing","Nem2"
"75","f0","DFE3","Adjusted DFE",0.101334867344174,0.000747789930486262,NA,"0% Selfing","Nem2"
"76","f0","DFE1","Adjusted DFE",0.214738388181562,0.00321200185413494,NA,"50% Selfing","Nem2"
"77","f0","DFE2","Adjusted DFE",0.117468627747218,0.00143591141180416,NA,"50% Selfing","Nem2"
"78","f0","DFE3","Adjusted DFE",0.103421960344035,0.000616762428963986,NA,"50% Selfing","Nem2"
"79","f0","DFE1","Adjusted DFE",0.432403239460115,0.0398769327554517,NA,"99% Selfing","Nem2"
"80","f0","DFE2","Adjusted DFE",0.285588777736467,0.0171995539090848,NA,"99% Selfing","Nem2"
"81","f0","DFE3","Adjusted DFE",0.17961448793761,0.00891684790194233,NA,"99% Selfing","Nem2"
"82","f1","DFE1","Adjusted DFE",0.66025949255032,0.00113391560531569,NA,"0% Selfing","Nem2"
"83","f1","DFE2","Adjusted DFE",0.241838915764096,0.000637250733331731,NA,"0% Selfing","Nem2"
"84","f1","DFE3","Adjusted DFE",0.100712780654143,0.000739700162299359,NA,"0% Selfing","Nem2"
"85","f1","DFE1","Adjusted DFE",0.660499976285807,0.00132668192071835,NA,"50% Selfing","Nem2"
"86","f1","DFE2","Adjusted DFE",0.242214500060682,0.00267906237747847,NA,"50% Selfing","Nem2"
"87","f1","DFE3","Adjusted DFE",0.102776895517024,0.000609844195542803,NA,"50% Selfing","Nem2"
"88","f1","DFE1","Adjusted DFE",0.560303375071652,0.0363855954742323,NA,"99% Selfing","Nem2"
"89","f1","DFE2","Adjusted DFE",0.466316386747469,0.0128500378298611,NA,"99% Selfing","Nem2"
"90","f1","DFE3","Adjusted DFE",0.177051343788067,0.00852021693977622,NA,"99% Selfing","Nem2"
"91","f2","DFE1","Adjusted DFE",0.125603392392142,0.00392652119573715,NA,"0% Selfing","Nem2"
"92","f2","DFE2","Adjusted DFE",0.500689737495909,0.000186853799021447,NA,"0% Selfing","Nem2"
"93","f2","DFE3","Adjusted DFE",0.198283894077037,0.00139122619661742,NA,"0% Selfing","Nem2"
"94","f2","DFE1","Adjusted DFE",0.124761631978599,0.00453825143814834,NA,"50% Selfing","Nem2"
"95","f2","DFE2","Adjusted DFE",0.500752901252478,0.000747422595992958,NA,"50% Selfing","Nem2"
"96","f2","DFE3","Adjusted DFE",0.20215872861237,0.00114247110387449,NA,"50% Selfing","Nem2"
"97","f2","DFE1","Adjusted DFE",0.0072933854682331,0.00360553934781139,NA,"99% Selfing","Nem2"
"98","f2","DFE2","Adjusted DFE",0.247756622637888,0.0297406625639776,NA,"99% Selfing","Nem2"
"99","f2","DFE3","Adjusted DFE",0.322954117978272,0.0110206947330029,NA,"99% Selfing","Nem2"
"100","f3","DFE1","Adjusted DFE",3.74454280360759e-09,9.64152743028982e-10,NA,"0% Selfing","Nem2"
"101","f3","DFE2","Adjusted DFE",0.140205919937983,0.00116522363077228,NA,"0% Selfing","Nem2"
"102","f3","DFE3","Adjusted DFE",0.599668457924646,0.00287871617556473,NA,"0% Selfing","Nem2"
"103","f3","DFE1","Adjusted DFE",3.55403154128631e-09,1.17240776844216e-09,NA,"50% Selfing","Nem2"
"104","f3","DFE2","Adjusted DFE",0.139563970939623,0.00486200121762726,NA,"50% Selfing","Nem2"
"105","f3","DFE3","Adjusted DFE",0.59164241552657,0.00236907769516898,NA,"50% Selfing","Nem2"
"106","f3","DFE1","Adjusted DFE",2.22044604925031e-17,3.04047097224406e-17,NA,"99% Selfing","Nem2"
"107","f3","DFE2","Adjusted DFE",0.000338212878175215,0.000302560900889999,NA,"99% Selfing","Nem2"
"108","f3","DFE3","Adjusted DFE",0.32038005029605,0.0284568930101665,NA,"99% Selfing","Nem2"
"109","f0","DFE1","GRAPES",0.254367117727504,0.0391495491893398,NA,"0% Selfing","Nem2"
"110","f0","DFE2","GRAPES",0.122690356872015,0.00392348727576037,NA,"0% Selfing","Nem2"
"111","f0","DFE3","GRAPES",0.112430798465658,0.0092506671397939,NA,"0% Selfing","Nem2"
"112","f0","DFE1","GRAPES",0.276011593296202,0.0279902416209916,NA,"50% Selfing","Nem2"
"113","f0","DFE2","GRAPES",0.127177602356585,0.00587162828110388,NA,"50% Selfing","Nem2"
"114","f0","DFE3","GRAPES",0.117750230114017,0.0094146175659927,NA,"50% Selfing","Nem2"
"115","f0","DFE1","GRAPES",0.646793315511758,0.0751808325663321,NA,"99% Selfing","Nem2"
"116","f0","DFE2","GRAPES",0.505118752311443,0.0966327830894231,NA,"99% Selfing","Nem2"
"117","f0","DFE3","GRAPES",0.277544175907713,0.0998787046184814,NA,"99% Selfing","Nem2"
"118","f1","DFE1","GRAPES",0.609631819192414,0.0860412240223845,NA,"0% Selfing","Nem2"
"119","f1","DFE2","GRAPES",0.24104803835066,0.00879348906126406,NA,"0% Selfing","Nem2"
"120","f1","DFE3","GRAPES",0.106015828897555,0.00465340137316206,NA,"0% Selfing","Nem2"
"121","f1","DFE1","GRAPES",0.549307264434846,0.0421078086655417,NA,"50% Selfing","Nem2"
"122","f1","DFE2","GRAPES",0.242850988767459,0.00752423502840904,NA,"50% Selfing","Nem2"
"123","f1","DFE3","GRAPES",0.109714021061229,0.00364711020049802,NA,"50% Selfing","Nem2"
"124","f1","DFE1","GRAPES",0.332784883331771,0.0624631892450464,NA,"99% Selfing","Nem2"
"125","f1","DFE2","GRAPES",0.281734477040725,0.0269213554713131,NA,"99% Selfing","Nem2"
"126","f1","DFE3","GRAPES",0.137798692943796,0.018835713284591,NA,"99% Selfing","Nem2"
"127","f2","DFE1","GRAPES",0.135987622820475,0.0482766789315269,NA,"0% Selfing","Nem2"
"128","f2","DFE2","GRAPES",0.491436520631863,0.0129822247647346,NA,"0% Selfing","Nem2"
"129","f2","DFE3","GRAPES",0.20406221290649,0.0185220427212466,NA,"0% Selfing","Nem2"
"130","f2","DFE1","GRAPES",0.174672585492796,0.020345353273891,NA,"50% Selfing","Nem2"
"131","f2","DFE2","GRAPES",0.48746421475792,0.0147506669590282,NA,"50% Selfing","Nem2"
"132","f2","DFE3","GRAPES",0.209622096043003,0.0167135040557728,NA,"50% Selfing","Nem2"
"133","f2","DFE1","GRAPES",0.0204217991829689,0.0154955271925428,NA,"99% Selfing","Nem2"
"134","f2","DFE2","GRAPES",0.205080176141314,0.0674748000213637,NA,"99% Selfing","Nem2"
"135","f2","DFE3","GRAPES",0.212915542270421,0.054844631620011,NA,"99% Selfing","Nem2"
"136","f3","DFE1","GRAPES",1.34402596071448e-05,2.99286459653922e-05,NA,"0% Selfing","Nem2"
"137","f3","DFE2","GRAPES",0.144825084145461,0.0191226783978203,NA,"0% Selfing","Nem2"
"138","f3","DFE3","GRAPES",0.577491159730297,0.016658087746739,NA,"0% Selfing","Nem2"
"139","f3","DFE1","GRAPES",8.55677615566597e-06,1.19665167607087e-05,NA,"50% Selfing","Nem2"
"140","f3","DFE2","GRAPES",0.142507194118036,0.0168510517894331,NA,"50% Selfing","Nem2"
"141","f3","DFE3","GRAPES",0.56291365278175,0.0120040532188574,NA,"50% Selfing","Nem2"
"142","f3","DFE1","GRAPES",1.97350240593863e-09,4.37862048964617e-09,NA,"99% Selfing","Nem2"
"143","f3","DFE2","GRAPES",0.00806659450651731,0.0055370549861412,NA,"99% Selfing","Nem2"
"144","f3","DFE3","GRAPES",0.371741588878069,0.0325470731672344,NA,"99% Selfing","Nem2"
