"","generation","DFE","selfing","value","sd","replicate","selfing_class","Nem"
"126","f1","DFE3","GRAPES",0.146569776092077,0.0200681658445752,NA,"99% Selfing","Nem05"
"127","f2","DFE1","GRAPES",0.0904795096090822,0.0602294184101444,NA,"0% Selfing","Nem05"
"128","f2","DFE2","GRAPES",0.452655268211034,0.0153890603041131,NA,"0% Selfing","Nem05"
"129","f2","DFE3","GRAPES",0.20449724147669,0.0112968398518214,NA,"0% Selfing","Nem05"
"130","f2","DFE1","GRAPES",0.0920193224485784,0.0440548991317587,NA,"50% Selfing","Nem05"
"131","f2","DFE2","GRAPES",0.459179924603574,0.0232879697590636,NA,"50% Selfing","Nem05"
"132","f2","DFE3","GRAPES",0.217750682910154,0.0213365617938096,NA,"50% Selfing","Nem05"
"133","f2","DFE1","GRAPES",0.019375793934112,0.0134647304326608,NA,"99% Selfing","Nem05"
"134","f2","DFE2","GRAPES",0.159407846136639,0.0582776876724602,NA,"99% Selfing","Nem05"
"135","f2","DFE3","GRAPES",0.233615538303936,0.0553848509680155,NA,"99% Selfing","Nem05"
"136","f3","DFE1","GRAPES",4.59578647322489e-05,0.00010276403461701,NA,"0% Selfing","Nem05"
"137","f3","DFE2","GRAPES",0.155326901753316,0.00849850467776005,NA,"0% Selfing","Nem05"
"138","f3","DFE3","GRAPES",0.568750270547616,0.011446022610021,NA,"0% Selfing","Nem05"
"139","f3","DFE1","GRAPES",9.18182480613705e-07,2.00800716576492e-06,NA,"50% Selfing","Nem05"
"140","f3","DFE2","GRAPES",0.141210796902264,0.0287288193171291,NA,"50% Selfing","Nem05"
"141","f3","DFE3","GRAPES",0.552834291793352,0.0184071101031986,NA,"50% Selfing","Nem05"
"142","f3","DFE1","GRAPES",2.37066535291319e-09,5.28976434141807e-09,NA,"99% Selfing","Nem05"
"143","f3","DFE2","GRAPES",0.0096370540682714,0.0142979096659005,NA,"99% Selfing","Nem05"
"144","f3","DFE3","GRAPES",0.367855380439925,0.0235609030785803,NA,"99% Selfing","Nem05"
