Alleles Observed-SFS Expected
0 0.994153 0.994212
1 0.002581 0.002352
2 0.000853 0.000974
3 0.000492 0.000534
4 0.000283 0.000338
5 0.000236 0.000233
6 0.000160 0.000170
7 0.000110 0.000130
8 0.000128 0.000102
9 0.000091 0.000082
10 0.000080 0.000068
11 0.000053 0.000058
12 0.000050 0.000050
13 0.000044 0.000043
14 0.000044 0.000038
15 0.000046 0.000035
16 0.000032 0.000031
17 0.000044 0.000029
18 0.000020 0.000027
19 0.000037 0.000025
20 0.000018 0.000023
21 0.000012 0.000022
22 0.000012 0.000021
23 0.000018 0.000020
24 0.000018 0.000019
25 0.000016 0.000018
26 0.000021 0.000018
27 0.000012 0.000017
28 0.000012 0.000017
29 0.000012 0.000016
30 0.000030 0.000016
31 0.000023 0.000015
32 0.000016 0.000015
33 0.000011 0.000015
34 0.000007 0.000014
35 0.000012 0.000014
36 0.000018 0.000014
37 0.000018 0.000014
38 0.000014 0.000014
39 0.000014 0.000013
40 0.000007 0.000013
41 0.000012 0.000013
42 0.000025 0.000013
43 0.000023 0.000013
44 0.000005 0.000013
45 0.000018 0.000013
46 0.000009 0.000013
47 0.000012 0.000013
48 0.000012 0.000013
49 0.000014 0.000013
50 0.000005 0.000006
