Alleles Observed-SFS Expected
0 0.997081 0.997125
1 0.001712 0.001591
2 0.000334 0.000435
3 0.000176 0.000176
4 0.000133 0.000094
5 0.000046 0.000062
6 0.000059 0.000046
7 0.000043 0.000037
8 0.000025 0.000031
9 0.000030 0.000027
10 0.000016 0.000024
11 0.000011 0.000021
12 0.000036 0.000019
13 0.000023 0.000017
14 0.000018 0.000016
15 0.000014 0.000015
16 0.000011 0.000014
17 0.000005 0.000013
18 0.000007 0.000012
19 0.000005 0.000011
20 0.000012 0.000011
21 0.000005 0.000010
22 0.000002 0.000010
23 0.000000 0.000009
24 0.000004 0.000009
25 0.000012 0.000009
26 0.000005 0.000008
27 0.000011 0.000008
28 0.000004 0.000008
29 0.000005 0.000008
30 0.000004 0.000007
31 0.000012 0.000007
32 0.000000 0.000007
33 0.000005 0.000007
34 0.000004 0.000007
35 0.000014 0.000006
36 0.000005 0.000006
37 0.000007 0.000006
38 0.000014 0.000006
39 0.000011 0.000006
40 0.000007 0.000006
41 0.000014 0.000006
42 0.000012 0.000006
43 0.000002 0.000006
44 0.000002 0.000006
45 0.000005 0.000006
46 0.000007 0.000006
47 0.000007 0.000006
48 0.000009 0.000006
49 0.000005 0.000006
50 0.000007 0.000003
