Alleles Observed-SFS Expected
0 0.993365 0.993365
1 0.002021 0.001927
2 0.000795 0.000900
3 0.000485 0.000526
4 0.000411 0.000353
5 0.000245 0.000259
6 0.000224 0.000201
7 0.000197 0.000164
8 0.000123 0.000139
9 0.000117 0.000120
10 0.000101 0.000107
11 0.000080 0.000096
12 0.000123 0.000088
13 0.000053 0.000081
14 0.000059 0.000076
15 0.000037 0.000071
16 0.000085 0.000067
17 0.000085 0.000064
18 0.000080 0.000061
19 0.000043 0.000059
20 0.000053 0.000056
21 0.000043 0.000054
22 0.000064 0.000052
23 0.000027 0.000051
24 0.000027 0.000049
25 0.000064 0.000048
26 0.000059 0.000047
27 0.000053 0.000046
28 0.000075 0.000045
29 0.000043 0.000044
30 0.000048 0.000043
31 0.000053 0.000042
32 0.000064 0.000041
33 0.000048 0.000041
34 0.000027 0.000040
35 0.000021 0.000040
36 0.000048 0.000039
37 0.000005 0.000039
38 0.000053 0.000038
39 0.000011 0.000038
40 0.000048 0.000037
41 0.000048 0.000037
42 0.000021 0.000037
43 0.000032 0.000037
44 0.000016 0.000036
45 0.000027 0.000036
46 0.000043 0.000036
47 0.000037 0.000036
48 0.000053 0.000036
49 0.000021 0.000036
50 0.000037 0.000018
