Alleles Observed-SFS Expected
0 0.996990 0.997088
1 0.001856 0.001642
2 0.000315 0.000438
3 0.000096 0.000180
4 0.000112 0.000101
5 0.000076 0.000069
6 0.000089 0.000053
7 0.000057 0.000043
8 0.000036 0.000036
9 0.000036 0.000031
10 0.000020 0.000027
11 0.000037 0.000023
12 0.000027 0.000021
13 0.000030 0.000019
14 0.000030 0.000017
15 0.000021 0.000015
16 0.000012 0.000014
17 0.000011 0.000013
18 0.000011 0.000011
19 0.000011 0.000011
20 0.000005 0.000010
21 0.000012 0.000009
22 0.000007 0.000008
23 0.000007 0.000008
24 0.000009 0.000007
25 0.000002 0.000007
26 0.000007 0.000006
27 0.000009 0.000006
28 0.000005 0.000006
29 0.000000 0.000005
30 0.000007 0.000005
31 0.000002 0.000005
32 0.000004 0.000005
33 0.000005 0.000004
34 0.000004 0.000004
35 0.000002 0.000004
36 0.000000 0.000004
37 0.000005 0.000004
38 0.000004 0.000004
39 0.000004 0.000004
40 0.000002 0.000004
41 0.000000 0.000003
42 0.000002 0.000003
43 0.000002 0.000003
44 0.000004 0.000003
45 0.000012 0.000003
46 0.000004 0.000003
47 0.000002 0.000003
48 0.000002 0.000003
49 0.000000 0.000003
50 0.000000 0.000002
