Alleles Observed-SFS Expected
0 0.990811 0.990811
1 0.002885 0.002789
2 0.001195 0.001273
3 0.000587 0.000732
4 0.000555 0.000486
5 0.000421 0.000352
6 0.000187 0.000272
7 0.000187 0.000221
8 0.000219 0.000185
9 0.000213 0.000161
10 0.000176 0.000142
11 0.000208 0.000128
12 0.000117 0.000117
13 0.000128 0.000108
14 0.000149 0.000101
15 0.000053 0.000095
16 0.000112 0.000090
17 0.000080 0.000085
18 0.000123 0.000081
19 0.000123 0.000078
20 0.000112 0.000075
21 0.000043 0.000072
22 0.000032 0.000070
23 0.000069 0.000067
24 0.000043 0.000066
25 0.000043 0.000064
26 0.000043 0.000062
27 0.000016 0.000061
28 0.000037 0.000059
29 0.000080 0.000058
30 0.000032 0.000057
31 0.000037 0.000056
32 0.000032 0.000055
33 0.000037 0.000054
34 0.000123 0.000053
35 0.000027 0.000053
36 0.000080 0.000052
37 0.000064 0.000051
38 0.000027 0.000051
39 0.000021 0.000050
40 0.000032 0.000050
41 0.000011 0.000049
42 0.000037 0.000049
43 0.000043 0.000049
44 0.000053 0.000048
45 0.000032 0.000048
46 0.000037 0.000048
47 0.000053 0.000048
48 0.000043 0.000048
49 0.000085 0.000048
50 0.000048 0.000024
