Alleles Observed-SFS Expected
0 0.989781 0.989696
1 0.003621 0.003764
2 0.001520 0.001566
3 0.000775 0.000827
4 0.000567 0.000536
5 0.000482 0.000390
6 0.000345 0.000303
7 0.000300 0.000246
8 0.000242 0.000206
9 0.000133 0.000176
10 0.000149 0.000153
11 0.000146 0.000136
12 0.000123 0.000121
13 0.000082 0.000110
14 0.000103 0.000100
15 0.000105 0.000092
16 0.000078 0.000085
17 0.000092 0.000079
18 0.000085 0.000074
19 0.000062 0.000069
20 0.000059 0.000065
21 0.000073 0.000062
22 0.000048 0.000059
23 0.000053 0.000056
24 0.000053 0.000053
25 0.000057 0.000051
26 0.000053 0.000049
27 0.000048 0.000047
28 0.000044 0.000046
29 0.000043 0.000044
30 0.000050 0.000043
31 0.000046 0.000042
32 0.000032 0.000041
33 0.000027 0.000040
34 0.000044 0.000039
35 0.000027 0.000038
36 0.000046 0.000037
37 0.000027 0.000037
38 0.000030 0.000036
39 0.000036 0.000035
40 0.000028 0.000035
41 0.000025 0.000034
42 0.000030 0.000034
43 0.000027 0.000034
44 0.000021 0.000033
45 0.000036 0.000033
46 0.000037 0.000033
47 0.000037 0.000033
48 0.000016 0.000033
49 0.000034 0.000033
50 0.000020 0.000016
