Alleles Observed-SFS Expected
0 0.992869 0.992853
1 0.002044 0.002163
2 0.001218 0.001074
3 0.000651 0.000668
4 0.000494 0.000468
5 0.000386 0.000351
6 0.000261 0.000275
7 0.000162 0.000222
8 0.000155 0.000183
9 0.000117 0.000154
10 0.000126 0.000132
11 0.000085 0.000114
12 0.000096 0.000100
13 0.000103 0.000088
14 0.000105 0.000079
15 0.000076 0.000071
16 0.000091 0.000064
17 0.000080 0.000058
18 0.000064 0.000053
19 0.000050 0.000049
20 0.000052 0.000045
21 0.000044 0.000042
22 0.000050 0.000039
23 0.000030 0.000037
24 0.000037 0.000035
25 0.000025 0.000033
26 0.000034 0.000031
27 0.000025 0.000030
28 0.000018 0.000029
29 0.000027 0.000027
30 0.000028 0.000026
31 0.000027 0.000025
32 0.000028 0.000025
33 0.000023 0.000024
34 0.000012 0.000023
35 0.000036 0.000022
36 0.000036 0.000022
37 0.000023 0.000021
38 0.000014 0.000021
39 0.000009 0.000021
40 0.000016 0.000020
41 0.000032 0.000020
42 0.000027 0.000020
43 0.000009 0.000020
44 0.000016 0.000019
45 0.000023 0.000019
46 0.000012 0.000019
47 0.000016 0.000019
48 0.000005 0.000019
49 0.000025 0.000019
50 0.000007 0.000009
