Alleles Observed-SFS Expected
0 0.994798 0.994810
1 0.002414 0.002273
2 0.000791 0.000862
3 0.000359 0.000462
4 0.000267 0.000292
5 0.000204 0.000202
6 0.000149 0.000148
7 0.000107 0.000113
8 0.000059 0.000088
9 0.000068 0.000071
10 0.000068 0.000059
11 0.000062 0.000049
12 0.000039 0.000042
13 0.000055 0.000036
14 0.000032 0.000032
15 0.000039 0.000028
16 0.000037 0.000025
17 0.000011 0.000023
18 0.000027 0.000021
19 0.000012 0.000019
20 0.000025 0.000018
21 0.000009 0.000017
22 0.000027 0.000016
23 0.000014 0.000015
24 0.000018 0.000014
25 0.000014 0.000014
26 0.000018 0.000013
27 0.000007 0.000013
28 0.000011 0.000012
29 0.000009 0.000012
30 0.000014 0.000011
31 0.000012 0.000011
32 0.000005 0.000011
33 0.000018 0.000011
34 0.000016 0.000010
35 0.000016 0.000010
36 0.000009 0.000010
37 0.000004 0.000010
38 0.000009 0.000010
39 0.000016 0.000010
40 0.000018 0.000009
41 0.000009 0.000009
42 0.000016 0.000009
43 0.000012 0.000009
44 0.000002 0.000009
45 0.000012 0.000009
46 0.000009 0.000009
47 0.000012 0.000009
48 0.000018 0.000009
49 0.000014 0.000009
50 0.000009 0.000004
