Alleles Observed-SFS Expected
0 0.996373 0.996373
1 0.001936 0.001593
2 0.000533 0.000633
3 0.000416 0.000330
4 0.000208 0.000197
5 0.000107 0.000128
6 0.000096 0.000088
7 0.000027 0.000064
8 0.000032 0.000049
9 0.000043 0.000039
10 0.000005 0.000032
11 0.000027 0.000027
12 0.000016 0.000024
13 0.000016 0.000021
14 0.000005 0.000019
15 0.000011 0.000018
16 0.000016 0.000017
17 0.000005 0.000016
18 0.000011 0.000015
19 0.000005 0.000014
20 0.000005 0.000013
21 0.000000 0.000013
22 0.000000 0.000012
23 0.000005 0.000012
24 0.000016 0.000012
25 0.000000 0.000011
26 0.000005 0.000011
27 0.000011 0.000011
28 0.000000 0.000011
29 0.000005 0.000010
30 0.000005 0.000010
31 0.000000 0.000010
32 0.000000 0.000010
33 0.000005 0.000010
34 0.000000 0.000009
35 0.000005 0.000009
36 0.000011 0.000009
37 0.000005 0.000009
38 0.000005 0.000009
39 0.000000 0.000009
40 0.000005 0.000009
41 0.000005 0.000009
42 0.000000 0.000009
43 0.000000 0.000009
44 0.000005 0.000009
45 0.000000 0.000009
46 0.000000 0.000009
47 0.000000 0.000009
48 0.000011 0.000009
49 0.000000 0.000009
50 0.000000 0.000004
