Alleles Observed-SFS Expected
0 0.996448 0.996447
1 0.001214 0.001236
2 0.000500 0.000481
3 0.000252 0.000256
4 0.000174 0.000171
5 0.000128 0.000128
6 0.000112 0.000103
7 0.000073 0.000085
8 0.000108 0.000073
9 0.000062 0.000064
10 0.000044 0.000056
11 0.000055 0.000051
12 0.000036 0.000046
13 0.000048 0.000042
14 0.000036 0.000039
15 0.000027 0.000036
16 0.000037 0.000034
17 0.000034 0.000032
18 0.000034 0.000030
19 0.000023 0.000028
20 0.000016 0.000027
21 0.000027 0.000026
22 0.000027 0.000025
23 0.000030 0.000024
24 0.000027 0.000023
25 0.000025 0.000022
26 0.000032 0.000021
27 0.000020 0.000021
28 0.000016 0.000020
29 0.000018 0.000019
30 0.000012 0.000019
31 0.000018 0.000019
32 0.000018 0.000018
33 0.000020 0.000018
34 0.000030 0.000017
35 0.000014 0.000017
36 0.000016 0.000017
37 0.000014 0.000017
38 0.000021 0.000016
39 0.000004 0.000016
40 0.000009 0.000016
41 0.000016 0.000016
42 0.000012 0.000016
43 0.000014 0.000015
44 0.000007 0.000015
45 0.000011 0.000015
46 0.000014 0.000015
47 0.000018 0.000015
48 0.000016 0.000015
49 0.000014 0.000015
50 0.000020 0.000008
