Alleles Observed-SFS Expected
0 0.998007 0.998335
1 0.001182 0.000873
2 0.000386 0.000284
3 0.000062 0.000126
4 0.000048 0.000067
5 0.000069 0.000042
6 0.000043 0.000029
7 0.000032 0.000022
8 0.000025 0.000018
9 0.000018 0.000015
10 0.000011 0.000013
11 0.000005 0.000011
12 0.000016 0.000010
13 0.000005 0.000009
14 0.000004 0.000009
15 0.000000 0.000008
16 0.000002 0.000007
17 0.000002 0.000007
18 0.000004 0.000006
19 0.000002 0.000006
20 0.000000 0.000006
21 0.000000 0.000005
22 0.000000 0.000005
23 0.000000 0.000005
24 0.000002 0.000005
25 0.000002 0.000004
26 0.000000 0.000004
27 0.000000 0.000004
28 0.000002 0.000004
29 0.000000 0.000004
30 0.000000 0.000004
31 0.000002 0.000003
32 0.000004 0.000003
33 0.000002 0.000003
34 0.000004 0.000003
35 0.000002 0.000003
36 0.000009 0.000003
37 0.000009 0.000003
38 0.000000 0.000003
39 0.000005 0.000003
40 0.000002 0.000003
41 0.000004 0.000003
42 0.000000 0.000003
43 0.000002 0.000003
44 0.000002 0.000003
45 0.000004 0.000003
46 0.000005 0.000003
47 0.000012 0.000003
48 0.000005 0.000003
49 0.000002 0.000003
50 0.000000 0.000001
