Alleles Observed-SFS Expected
0 0.996304 0.996311
1 0.001300 0.001239
2 0.000489 0.000548
3 0.000302 0.000303
4 0.000187 0.000201
5 0.000153 0.000148
6 0.000123 0.000116
7 0.000084 0.000094
8 0.000124 0.000079
9 0.000053 0.000068
10 0.000032 0.000059
11 0.000044 0.000052
12 0.000039 0.000047
13 0.000036 0.000043
14 0.000039 0.000039
15 0.000043 0.000036
16 0.000037 0.000033
17 0.000041 0.000031
18 0.000025 0.000029
19 0.000043 0.000027
20 0.000021 0.000026
21 0.000021 0.000024
22 0.000034 0.000023
23 0.000032 0.000022
24 0.000023 0.000021
25 0.000016 0.000020
26 0.000018 0.000019
27 0.000020 0.000019
28 0.000009 0.000018
29 0.000018 0.000017
30 0.000012 0.000017
31 0.000028 0.000016
32 0.000032 0.000016
33 0.000016 0.000016
34 0.000016 0.000015
35 0.000016 0.000015
36 0.000011 0.000015
37 0.000005 0.000014
38 0.000011 0.000014
39 0.000012 0.000014
40 0.000020 0.000014
41 0.000005 0.000014
42 0.000014 0.000013
43 0.000011 0.000013
44 0.000011 0.000013
45 0.000014 0.000013
46 0.000007 0.000013
47 0.000011 0.000013
48 0.000012 0.000013
49 0.000021 0.000013
50 0.000005 0.000006
